timestamp, system, entity , value (ntu)
1622111963.531, lauv-roald, SmartX, 2.200
1622111964.031, lauv-roald, SmartX, 2.000
1622111964.531, lauv-roald, SmartX, 2.600
1622111965.031, lauv-roald, SmartX, 2.000
1622111965.531, lauv-roald, SmartX, 2.200
1622111966.031, lauv-roald, SmartX, 2.200
1622111966.531, lauv-roald, SmartX, 2.000
1622111967.031, lauv-roald, SmartX, 2.400
1622111967.531, lauv-roald, SmartX, 2.800
1622111968.031, lauv-roald, SmartX, 2.000
1622111968.531, lauv-roald, SmartX, 3.200
1622111969.031, lauv-roald, SmartX, 2.400
1622111969.531, lauv-roald, SmartX, 2.000
1622111970.031, lauv-roald, SmartX, 2.200
1622111970.531, lauv-roald, SmartX, 2.400
1622111971.031, lauv-roald, SmartX, 2.200
1622111971.531, lauv-roald, SmartX, 2.400
1622111972.031, lauv-roald, SmartX, 2.200
1622111972.531, lauv-roald, SmartX, 2.600
1622111973.031, lauv-roald, SmartX, 2.800
1622111973.531, lauv-roald, SmartX, 2.600
1622111974.030, lauv-roald, SmartX, 2.400
1622111974.530, lauv-roald, SmartX, 2.200
1622111975.030, lauv-roald, SmartX, 2.200
1622111975.530, lauv-roald, SmartX, 2.200
1622111976.030, lauv-roald, SmartX, 2.600
1622111976.530, lauv-roald, SmartX, 2.200
1622111977.030, lauv-roald, SmartX, 2.400
1622111977.530, lauv-roald, SmartX, 2.600
1622111978.030, lauv-roald, SmartX, 2.200
1622111978.530, lauv-roald, SmartX, 2.200
1622111979.030, lauv-roald, SmartX, 2.200
1622111979.530, lauv-roald, SmartX, 2.200
1622111980.030, lauv-roald, SmartX, 2.200
1622111980.530, lauv-roald, SmartX, 2.000
1622111981.030, lauv-roald, SmartX, 2.400
1622111981.530, lauv-roald, SmartX, 2.000
1622111982.030, lauv-roald, SmartX, 2.600
1622111982.530, lauv-roald, SmartX, 2.400
1622111983.030, lauv-roald, SmartX, 2.400
1622111983.530, lauv-roald, SmartX, 2.200
1622111984.030, lauv-roald, SmartX, 2.400
1622111984.530, lauv-roald, SmartX, 2.200
1622111985.031, lauv-roald, SmartX, 2.600
1622111985.530, lauv-roald, SmartX, 2.200
1622111986.030, lauv-roald, SmartX, 2.400
1622111986.530, lauv-roald, SmartX, 2.200
1622111987.030, lauv-roald, SmartX, 2.600
1622111987.530, lauv-roald, SmartX, 2.600
1622111988.030, lauv-roald, SmartX, 2.200
1622111988.530, lauv-roald, SmartX, 2.600
1622111989.030, lauv-roald, SmartX, 2.600
1622111989.529, lauv-roald, SmartX, 2.800
1622111990.029, lauv-roald, SmartX, 2.400
1622111990.529, lauv-roald, SmartX, 2.400
1622111991.029, lauv-roald, SmartX, 2.200
1622111991.529, lauv-roald, SmartX, 2.600
1622111992.029, lauv-roald, SmartX, 2.200
1622111992.529, lauv-roald, SmartX, 2.400
1622111993.029, lauv-roald, SmartX, 2.200
1622111993.529, lauv-roald, SmartX, 2.200
1622111994.029, lauv-roald, SmartX, 2.800
1622111994.529, lauv-roald, SmartX, 2.600
1622111995.029, lauv-roald, SmartX, 2.400
1622111995.529, lauv-roald, SmartX, 2.400
1622111996.029, lauv-roald, SmartX, 2.600
1622111996.529, lauv-roald, SmartX, 2.400
1622111997.029, lauv-roald, SmartX, 2.200
1622111997.529, lauv-roald, SmartX, 2.400
1622111998.029, lauv-roald, SmartX, 2.200
1622111998.529, lauv-roald, SmartX, 2.200
1622111999.029, lauv-roald, SmartX, 2.600
1622111999.529, lauv-roald, SmartX, 2.600
1622112000.029, lauv-roald, SmartX, 2.200
1622112000.529, lauv-roald, SmartX, 2.400
1622112001.028, lauv-roald, SmartX, 2.600
1622112001.529, lauv-roald, SmartX, 2.600
1622112002.029, lauv-roald, SmartX, 2.200
1622112002.529, lauv-roald, SmartX, 2.400
1622112003.029, lauv-roald, SmartX, 2.600
1622112003.528, lauv-roald, SmartX, 2.400
1622112004.028, lauv-roald, SmartX, 2.600
1622112004.528, lauv-roald, SmartX, 2.200
1622112005.028, lauv-roald, SmartX, 2.400
1622112005.528, lauv-roald, SmartX, 2.400
1622112006.028, lauv-roald, SmartX, 2.400
1622112006.528, lauv-roald, SmartX, 2.600
1622112007.028, lauv-roald, SmartX, 2.600
1622112007.528, lauv-roald, SmartX, 2.200
1622112008.028, lauv-roald, SmartX, 2.400
1622112008.528, lauv-roald, SmartX, 2.400
1622112009.028, lauv-roald, SmartX, 2.400
1622112009.528, lauv-roald, SmartX, 2.000
1622112010.028, lauv-roald, SmartX, 2.400
1622112010.528, lauv-roald, SmartX, 2.400
1622112011.028, lauv-roald, SmartX, 2.600
1622112011.528, lauv-roald, SmartX, 2.200
1622112012.028, lauv-roald, SmartX, 2.000
1622112012.528, lauv-roald, SmartX, 2.600
1622112013.028, lauv-roald, SmartX, 2.200
1622112013.528, lauv-roald, SmartX, 4.000
1622112014.028, lauv-roald, SmartX, 2.200
1622112014.528, lauv-roald, SmartX, 2.400
1622112015.028, lauv-roald, SmartX, 2.400
1622112015.528, lauv-roald, SmartX, 2.600
1622112016.028, lauv-roald, SmartX, 2.400
1622112016.528, lauv-roald, SmartX, 2.200
1622112017.028, lauv-roald, SmartX, 2.400
1622112017.528, lauv-roald, SmartX, 2.800
1622112018.028, lauv-roald, SmartX, 2.800
1622112018.527, lauv-roald, SmartX, 2.400
1622112019.027, lauv-roald, SmartX, 2.600
1622112019.527, lauv-roald, SmartX, 2.200
1622112020.028, lauv-roald, SmartX, 2.600
1622112020.527, lauv-roald, SmartX, 2.200
1622112021.027, lauv-roald, SmartX, 2.800
1622112021.527, lauv-roald, SmartX, 2.400
1622112022.027, lauv-roald, SmartX, 2.400
1622112022.527, lauv-roald, SmartX, 2.800
1622112023.027, lauv-roald, SmartX, 2.600
1622112023.527, lauv-roald, SmartX, 2.400
1622112024.027, lauv-roald, SmartX, 2.400
1622112024.527, lauv-roald, SmartX, 2.000
1622112025.027, lauv-roald, SmartX, 2.400
1622112025.527, lauv-roald, SmartX, 2.200
1622112026.027, lauv-roald, SmartX, 2.400
1622112026.527, lauv-roald, SmartX, 2.200
1622112027.027, lauv-roald, SmartX, 2.600
1622112027.527, lauv-roald, SmartX, 2.400
1622112028.027, lauv-roald, SmartX, 2.400
1622112028.527, lauv-roald, SmartX, 2.400
1622112029.027, lauv-roald, SmartX, 2.000
1622112029.527, lauv-roald, SmartX, 2.400
1622112030.027, lauv-roald, SmartX, 2.800
1622112030.527, lauv-roald, SmartX, 2.400
1622112031.027, lauv-roald, SmartX, 2.400
1622112031.526, lauv-roald, SmartX, 2.000
1622112032.026, lauv-roald, SmartX, 2.200
1622112032.526, lauv-roald, SmartX, 2.200
1622112033.026, lauv-roald, SmartX, 2.000
1622112033.526, lauv-roald, SmartX, 2.000
1622112034.026, lauv-roald, SmartX, 2.000
1622112034.526, lauv-roald, SmartX, 2.400
1622112035.026, lauv-roald, SmartX, 2.400
1622112035.526, lauv-roald, SmartX, 2.400
1622112036.026, lauv-roald, SmartX, 2.800
1622112036.526, lauv-roald, SmartX, 2.200
1622112037.026, lauv-roald, SmartX, 2.200
1622112037.526, lauv-roald, SmartX, 2.200
1622112038.026, lauv-roald, SmartX, 2.200
1622112038.526, lauv-roald, SmartX, 2.200
1622112039.026, lauv-roald, SmartX, 2.200
1622112039.526, lauv-roald, SmartX, 2.200
1622112040.026, lauv-roald, SmartX, 2.200
1622112040.526, lauv-roald, SmartX, 2.000
1622112041.026, lauv-roald, SmartX, 2.800
1622112041.526, lauv-roald, SmartX, 2.000
1622112042.026, lauv-roald, SmartX, 2.400
1622112042.526, lauv-roald, SmartX, 2.400
1622112043.026, lauv-roald, SmartX, 2.200
1622112043.526, lauv-roald, SmartX, 2.400
1622112044.026, lauv-roald, SmartX, 2.200
1622112044.526, lauv-roald, SmartX, 2.200
1622112045.026, lauv-roald, SmartX, 2.400
1622112045.526, lauv-roald, SmartX, 2.200
1622112046.026, lauv-roald, SmartX, 2.400
1622112046.526, lauv-roald, SmartX, 2.400
1622112047.025, lauv-roald, SmartX, 2.000
1622112047.526, lauv-roald, SmartX, 2.000
1622112048.026, lauv-roald, SmartX, 2.200
1622112048.525, lauv-roald, SmartX, 2.000
1622112049.025, lauv-roald, SmartX, 2.200
1622112049.525, lauv-roald, SmartX, 2.000
1622112050.025, lauv-roald, SmartX, 2.200
1622112050.525, lauv-roald, SmartX, 2.400
1622112051.025, lauv-roald, SmartX, 2.400
1622112051.525, lauv-roald, SmartX, 2.200
1622112052.025, lauv-roald, SmartX, 2.200
1622112052.525, lauv-roald, SmartX, 2.200
1622112053.025, lauv-roald, SmartX, 2.400
1622112053.525, lauv-roald, SmartX, 2.200
1622112054.025, lauv-roald, SmartX, 2.200
1622112054.525, lauv-roald, SmartX, 2.400
1622112055.025, lauv-roald, SmartX, 2.200
1622112055.525, lauv-roald, SmartX, 2.400
1622112056.025, lauv-roald, SmartX, 2.200
1622112056.525, lauv-roald, SmartX, 2.200
1622112057.025, lauv-roald, SmartX, 2.400
1622112057.525, lauv-roald, SmartX, 2.200
1622112058.025, lauv-roald, SmartX, 2.200
1622112058.525, lauv-roald, SmartX, 2.000
1622112059.025, lauv-roald, SmartX, 2.200
1622112059.525, lauv-roald, SmartX, 2.200
1622112060.025, lauv-roald, SmartX, 2.400
1622112060.525, lauv-roald, SmartX, 2.200
1622112061.025, lauv-roald, SmartX, 2.200
1622112061.525, lauv-roald, SmartX, 2.200
1622112062.024, lauv-roald, SmartX, 2.200
1622112062.525, lauv-roald, SmartX, 2.000
1622112063.024, lauv-roald, SmartX, 2.400
1622112063.524, lauv-roald, SmartX, 2.200
1622112064.024, lauv-roald, SmartX, 2.000
1622112064.524, lauv-roald, SmartX, 2.200
1622112065.024, lauv-roald, SmartX, 2.400
1622112065.524, lauv-roald, SmartX, 2.600
1622112066.024, lauv-roald, SmartX, 2.000
1622112066.524, lauv-roald, SmartX, 3.000
1622112067.024, lauv-roald, SmartX, 2.200
1622112067.524, lauv-roald, SmartX, 2.200
1622112068.024, lauv-roald, SmartX, 2.000
1622112068.524, lauv-roald, SmartX, 2.400
1622112069.024, lauv-roald, SmartX, 2.400
1622112069.524, lauv-roald, SmartX, 2.200
1622112070.024, lauv-roald, SmartX, 2.200
1622112070.524, lauv-roald, SmartX, 2.200
1622112071.024, lauv-roald, SmartX, 2.200
1622112071.524, lauv-roald, SmartX, 2.000
1622112072.024, lauv-roald, SmartX, 2.400
1622112072.524, lauv-roald, SmartX, 2.200
1622112073.024, lauv-roald, SmartX, 2.400
1622112073.524, lauv-roald, SmartX, 2.200
1622112074.024, lauv-roald, SmartX, 2.200
1622112074.524, lauv-roald, SmartX, 2.200
1622112075.023, lauv-roald, SmartX, 2.000
1622112075.524, lauv-roald, SmartX, 2.600
1622112076.024, lauv-roald, SmartX, 2.200
1622112076.523, lauv-roald, SmartX, 2.400
1622112077.023, lauv-roald, SmartX, 2.400
1622112077.523, lauv-roald, SmartX, 2.200
1622112078.023, lauv-roald, SmartX, 2.200
1622112078.523, lauv-roald, SmartX, 2.600
1622112079.023, lauv-roald, SmartX, 2.200
1622112079.523, lauv-roald, SmartX, 2.800
1622112080.023, lauv-roald, SmartX, 2.600
1622112080.523, lauv-roald, SmartX, 2.200
1622112081.023, lauv-roald, SmartX, 2.000
1622112081.523, lauv-roald, SmartX, 2.200
1622112082.023, lauv-roald, SmartX, 3.200
1622112082.523, lauv-roald, SmartX, 2.600
1622112083.023, lauv-roald, SmartX, 2.200
1622112083.523, lauv-roald, SmartX, 2.200
1622112084.023, lauv-roald, SmartX, 2.200
1622112084.523, lauv-roald, SmartX, 2.200
1622112085.023, lauv-roald, SmartX, 2.200
1622112085.523, lauv-roald, SmartX, 2.400
1622112086.023, lauv-roald, SmartX, 2.400
1622112086.523, lauv-roald, SmartX, 2.800
1622112087.023, lauv-roald, SmartX, 2.200
1622112087.523, lauv-roald, SmartX, 2.400
1622112088.023, lauv-roald, SmartX, 2.200
1622112088.523, lauv-roald, SmartX, 2.200
1622112089.023, lauv-roald, SmartX, 2.000
1622112089.523, lauv-roald, SmartX, 2.400
1622112090.023, lauv-roald, SmartX, 2.000
1622112090.522, lauv-roald, SmartX, 2.200
1622112091.023, lauv-roald, SmartX, 2.400
1622112091.523, lauv-roald, SmartX, 2.200
1622112092.023, lauv-roald, SmartX, 2.200
1622112092.522, lauv-roald, SmartX, 2.200
1622112093.022, lauv-roald, SmartX, 2.000
1622112093.522, lauv-roald, SmartX, 2.200
1622112094.022, lauv-roald, SmartX, 2.000
1622112094.522, lauv-roald, SmartX, 2.200
1622112095.022, lauv-roald, SmartX, 2.600
1622112095.522, lauv-roald, SmartX, 2.000
1622112096.022, lauv-roald, SmartX, 2.200
1622112096.522, lauv-roald, SmartX, 2.200
1622112097.022, lauv-roald, SmartX, 2.200
1622112097.522, lauv-roald, SmartX, 2.400
1622112098.022, lauv-roald, SmartX, 2.200
1622112098.522, lauv-roald, SmartX, 2.400
1622112099.022, lauv-roald, SmartX, 1.800
1622112099.522, lauv-roald, SmartX, 2.000
1622112100.022, lauv-roald, SmartX, 2.000
1622112100.522, lauv-roald, SmartX, 2.400
1622112101.022, lauv-roald, SmartX, 2.000
1622112101.522, lauv-roald, SmartX, 2.400
1622112102.022, lauv-roald, SmartX, 2.000
1622112102.522, lauv-roald, SmartX, 2.000
1622112103.022, lauv-roald, SmartX, 2.000
1622112103.522, lauv-roald, SmartX, 3.000
1622112104.022, lauv-roald, SmartX, 2.000
1622112104.522, lauv-roald, SmartX, 2.200
1622112105.021, lauv-roald, SmartX, 2.600
1622112105.521, lauv-roald, SmartX, 2.000
1622112106.021, lauv-roald, SmartX, 2.200
1622112106.521, lauv-roald, SmartX, 2.000
1622112107.021, lauv-roald, SmartX, 2.200
1622112107.521, lauv-roald, SmartX, 2.000
1622112108.021, lauv-roald, SmartX, 2.200
1622112108.521, lauv-roald, SmartX, 2.000
1622112109.021, lauv-roald, SmartX, 2.200
1622112109.521, lauv-roald, SmartX, 2.000
1622112110.021, lauv-roald, SmartX, 2.000
1622112110.521, lauv-roald, SmartX, 2.000
1622112111.021, lauv-roald, SmartX, 2.000
1622112111.521, lauv-roald, SmartX, 1.800
1622112112.021, lauv-roald, SmartX, 2.200
1622112112.521, lauv-roald, SmartX, 2.000
1622112113.021, lauv-roald, SmartX, 2.200
1622112113.521, lauv-roald, SmartX, 2.200
1622112114.021, lauv-roald, SmartX, 2.400
1622112114.521, lauv-roald, SmartX, 2.600
1622112115.021, lauv-roald, SmartX, 2.600
1622112115.521, lauv-roald, SmartX, 2.600
1622112116.021, lauv-roald, SmartX, 2.200
1622112116.521, lauv-roald, SmartX, 2.200
1622112117.021, lauv-roald, SmartX, 2.200
1622112117.521, lauv-roald, SmartX, 2.200
1622112118.021, lauv-roald, SmartX, 2.000
1622112118.521, lauv-roald, SmartX, 2.200
1622112119.021, lauv-roald, SmartX, 2.000
1622112119.521, lauv-roald, SmartX, 1.800
1622112120.021, lauv-roald, SmartX, 2.000
1622112120.520, lauv-roald, SmartX, 2.400
1622112121.020, lauv-roald, SmartX, 2.200
1622112121.520, lauv-roald, SmartX, 2.400
1622112122.020, lauv-roald, SmartX, 2.200
1622112122.520, lauv-roald, SmartX, 2.200
1622112123.020, lauv-roald, SmartX, 2.000
1622112123.520, lauv-roald, SmartX, 2.000
1622112124.020, lauv-roald, SmartX, 2.200
1622112124.520, lauv-roald, SmartX, 2.200
1622112125.020, lauv-roald, SmartX, 2.400
1622112125.520, lauv-roald, SmartX, 2.200
1622112126.020, lauv-roald, SmartX, 2.600
1622112126.520, lauv-roald, SmartX, 2.400
1622112127.020, lauv-roald, SmartX, 2.200
1622112127.520, lauv-roald, SmartX, 2.000
1622112128.020, lauv-roald, SmartX, 2.200
1622112128.521, lauv-roald, SmartX, 2.200
1622112129.020, lauv-roald, SmartX, 2.000
1622112129.520, lauv-roald, SmartX, 2.600
1622112130.020, lauv-roald, SmartX, 2.600
1622112130.520, lauv-roald, SmartX, 2.400
1622112131.020, lauv-roald, SmartX, 2.200
1622112131.520, lauv-roald, SmartX, 2.200
1622112132.020, lauv-roald, SmartX, 2.200
1622112132.520, lauv-roald, SmartX, 2.200
1622112133.020, lauv-roald, SmartX, 2.000
1622112133.520, lauv-roald, SmartX, 2.000
1622112134.019, lauv-roald, SmartX, 2.000
1622112134.520, lauv-roald, SmartX, 2.000
1622112135.019, lauv-roald, SmartX, 2.200
1622112135.520, lauv-roald, SmartX, 1.800
1622112136.019, lauv-roald, SmartX, 1.800
1622112136.520, lauv-roald, SmartX, 2.200
1622112137.020, lauv-roald, SmartX, 2.600
1622112137.519, lauv-roald, SmartX, 2.200
1622112138.019, lauv-roald, SmartX, 1.800
1622112138.519, lauv-roald, SmartX, 1.800
1622112139.019, lauv-roald, SmartX, 2.400
1622112139.519, lauv-roald, SmartX, 2.000
1622112140.019, lauv-roald, SmartX, 2.000
1622112140.519, lauv-roald, SmartX, 2.000
1622112141.019, lauv-roald, SmartX, 2.000
1622112141.519, lauv-roald, SmartX, 1.800
1622112142.019, lauv-roald, SmartX, 1.600
1622112142.519, lauv-roald, SmartX, 1.600
1622112143.019, lauv-roald, SmartX, 2.000
1622112143.519, lauv-roald, SmartX, 1.800
1622112144.019, lauv-roald, SmartX, 2.400
1622112144.520, lauv-roald, SmartX, 2.200
1622112145.019, lauv-roald, SmartX, 2.000
1622112145.519, lauv-roald, SmartX, 2.800
1622112146.019, lauv-roald, SmartX, 2.000
1622112146.519, lauv-roald, SmartX, 2.000
1622112147.019, lauv-roald, SmartX, 2.000
1622112147.519, lauv-roald, SmartX, 2.000
1622112148.019, lauv-roald, SmartX, 1.800
1622112148.519, lauv-roald, SmartX, 1.800
1622112149.019, lauv-roald, SmartX, 2.000
1622112149.519, lauv-roald, SmartX, 2.000
1622112150.019, lauv-roald, SmartX, 2.200
1622112150.519, lauv-roald, SmartX, 2.000
1622112151.018, lauv-roald, SmartX, 2.000
1622112151.519, lauv-roald, SmartX, 2.200
1622112152.018, lauv-roald, SmartX, 2.200
1622112152.518, lauv-roald, SmartX, 2.000
1622112153.018, lauv-roald, SmartX, 2.000
1622112153.519, lauv-roald, SmartX, 2.000
1622112154.018, lauv-roald, SmartX, 2.000
1622112154.518, lauv-roald, SmartX, 2.200
1622112155.018, lauv-roald, SmartX, 2.400
1622112155.518, lauv-roald, SmartX, 2.000
1622112156.018, lauv-roald, SmartX, 2.000
1622112156.518, lauv-roald, SmartX, 1.800
1622112157.018, lauv-roald, SmartX, 2.000
1622112157.518, lauv-roald, SmartX, 1.800
1622112158.018, lauv-roald, SmartX, 2.000
1622112158.518, lauv-roald, SmartX, 2.000
1622112159.018, lauv-roald, SmartX, 1.600
1622112159.518, lauv-roald, SmartX, 2.000
1622112160.018, lauv-roald, SmartX, 2.000
1622112160.518, lauv-roald, SmartX, 1.800
1622112161.018, lauv-roald, SmartX, 1.800
1622112161.518, lauv-roald, SmartX, 1.800
1622112162.018, lauv-roald, SmartX, 1.800
1622112162.518, lauv-roald, SmartX, 2.200
1622112163.018, lauv-roald, SmartX, 2.200
1622112163.518, lauv-roald, SmartX, 2.000
1622112164.018, lauv-roald, SmartX, 2.000
1622112164.518, lauv-roald, SmartX, 1.800
1622112165.018, lauv-roald, SmartX, 1.800
1622112165.518, lauv-roald, SmartX, 2.000
1622112166.018, lauv-roald, SmartX, 1.600
1622112166.517, lauv-roald, SmartX, 1.800
1622112167.017, lauv-roald, SmartX, 2.200
1622112167.518, lauv-roald, SmartX, 2.000
1622112168.017, lauv-roald, SmartX, 2.200
1622112168.517, lauv-roald, SmartX, 2.200
1622112169.017, lauv-roald, SmartX, 1.800
1622112169.517, lauv-roald, SmartX, 1.800
1622112170.017, lauv-roald, SmartX, 2.000
1622112170.517, lauv-roald, SmartX, 1.800
1622112171.017, lauv-roald, SmartX, 2.000
1622112171.517, lauv-roald, SmartX, 1.800
1622112172.017, lauv-roald, SmartX, 2.000
1622112172.517, lauv-roald, SmartX, 1.800
1622112173.017, lauv-roald, SmartX, 1.600
1622112173.517, lauv-roald, SmartX, 2.000
1622112174.017, lauv-roald, SmartX, 2.000
1622112174.517, lauv-roald, SmartX, 1.800
1622112175.017, lauv-roald, SmartX, 1.800
1622112175.517, lauv-roald, SmartX, 2.200
1622112176.017, lauv-roald, SmartX, 1.800
1622112176.517, lauv-roald, SmartX, 1.600
1622112177.017, lauv-roald, SmartX, 2.000
1622112177.517, lauv-roald, SmartX, 1.800
1622112178.017, lauv-roald, SmartX, 1.600
1622112178.517, lauv-roald, SmartX, 1.600
1622112179.017, lauv-roald, SmartX, 2.400
1622112179.517, lauv-roald, SmartX, 1.800
1622112180.016, lauv-roald, SmartX, 1.800
1622112180.517, lauv-roald, SmartX, 1.600
1622112181.016, lauv-roald, SmartX, 2.200
1622112181.516, lauv-roald, SmartX, 1.800
1622112182.017, lauv-roald, SmartX, 1.800
1622112182.516, lauv-roald, SmartX, 2.200
1622112183.016, lauv-roald, SmartX, 2.000
1622112183.517, lauv-roald, SmartX, 2.200
1622112184.016, lauv-roald, SmartX, 2.200
1622112184.516, lauv-roald, SmartX, 2.000
1622112185.016, lauv-roald, SmartX, 1.800
1622112185.516, lauv-roald, SmartX, 2.000
1622112186.016, lauv-roald, SmartX, 1.800
1622112186.516, lauv-roald, SmartX, 2.200
1622112187.016, lauv-roald, SmartX, 2.000
1622112187.516, lauv-roald, SmartX, 2.600
1622112188.016, lauv-roald, SmartX, 2.400
1622112188.516, lauv-roald, SmartX, 2.000
1622112189.016, lauv-roald, SmartX, 2.000
1622112189.516, lauv-roald, SmartX, 1.800
1622112190.016, lauv-roald, SmartX, 1.800
1622112190.516, lauv-roald, SmartX, 2.000
1622112191.016, lauv-roald, SmartX, 2.000
1622112191.516, lauv-roald, SmartX, 2.200
1622112192.016, lauv-roald, SmartX, 1.800
1622112192.516, lauv-roald, SmartX, 1.800
1622112193.016, lauv-roald, SmartX, 2.000
1622112193.516, lauv-roald, SmartX, 2.200
1622112194.016, lauv-roald, SmartX, 2.200
1622112194.516, lauv-roald, SmartX, 2.200
1622112195.016, lauv-roald, SmartX, 2.000
1622112195.515, lauv-roald, SmartX, 2.000
