timestamp, system, entity , value (s/m)
1622110757.613, lauv-roald, SmartX, 3.111
1622110758.113, lauv-roald, SmartX, 3.110
1622110758.612, lauv-roald, SmartX, 3.110
1622110759.113, lauv-roald, SmartX, 3.111
1622110759.613, lauv-roald, SmartX, 3.113
1622110760.112, lauv-roald, SmartX, 3.112
1622110760.613, lauv-roald, SmartX, 3.110
1622110761.112, lauv-roald, SmartX, 3.109
1622110761.612, lauv-roald, SmartX, 3.109
1622110762.112, lauv-roald, SmartX, 3.110
1622110762.612, lauv-roald, SmartX, 3.109
1622110763.112, lauv-roald, SmartX, 3.108
1622110763.612, lauv-roald, SmartX, 3.108
1622110764.112, lauv-roald, SmartX, 3.108
1622110764.612, lauv-roald, SmartX, 3.108
1622110765.112, lauv-roald, SmartX, 3.108
1622110765.612, lauv-roald, SmartX, 3.109
1622110766.112, lauv-roald, SmartX, 3.108
1622110766.612, lauv-roald, SmartX, 3.109
1622110767.112, lauv-roald, SmartX, 3.108
1622110767.612, lauv-roald, SmartX, 3.103
1622110768.112, lauv-roald, SmartX, 3.100
1622110768.612, lauv-roald, SmartX, 3.101
1622110769.112, lauv-roald, SmartX, 3.104
1622110769.612, lauv-roald, SmartX, 3.109
1622110770.112, lauv-roald, SmartX, 3.110
1622110770.612, lauv-roald, SmartX, 3.106
1622110771.112, lauv-roald, SmartX, 3.100
1622110771.612, lauv-roald, SmartX, 3.095
1622110772.111, lauv-roald, SmartX, 3.091
1622110772.612, lauv-roald, SmartX, 3.094
1622110773.112, lauv-roald, SmartX, 3.099
1622110773.612, lauv-roald, SmartX, 3.102
1622110774.112, lauv-roald, SmartX, 3.106
1622110774.611, lauv-roald, SmartX, 3.102
1622110775.111, lauv-roald, SmartX, 3.100
1622110775.612, lauv-roald, SmartX, 3.099
1622110776.111, lauv-roald, SmartX, 3.100
1622110776.611, lauv-roald, SmartX, 3.100
1622110777.111, lauv-roald, SmartX, 3.100
1622110777.611, lauv-roald, SmartX, 3.100
1622110778.111, lauv-roald, SmartX, 3.101
1622110778.611, lauv-roald, SmartX, 3.104
1622110779.111, lauv-roald, SmartX, 3.104
1622110779.611, lauv-roald, SmartX, 3.098
1622110780.111, lauv-roald, SmartX, 3.087
1622110780.611, lauv-roald, SmartX, 3.080
1622110781.111, lauv-roald, SmartX, 3.080
1622110781.611, lauv-roald, SmartX, 3.077
1622110782.111, lauv-roald, SmartX, 3.086
1622110782.611, lauv-roald, SmartX, 3.095
1622110783.111, lauv-roald, SmartX, 3.102
1622110783.611, lauv-roald, SmartX, 3.105
1622110784.111, lauv-roald, SmartX, 3.106
1622110784.611, lauv-roald, SmartX, 3.105
1622110785.111, lauv-roald, SmartX, 3.104
1622110785.611, lauv-roald, SmartX, 3.097
1622110786.111, lauv-roald, SmartX, 3.095
1622110786.611, lauv-roald, SmartX, 3.098
1622110787.110, lauv-roald, SmartX, 3.100
1622110787.611, lauv-roald, SmartX, 3.102
1622110788.110, lauv-roald, SmartX, 3.104
1622110788.610, lauv-roald, SmartX, 3.109
1622110789.111, lauv-roald, SmartX, 3.112
1622110789.611, lauv-roald, SmartX, 3.112
1622110790.110, lauv-roald, SmartX, 3.108
1622110790.610, lauv-roald, SmartX, 3.106
1622110791.112, lauv-roald, SmartX, 3.102
1622110791.610, lauv-roald, SmartX, 3.098
1622110792.110, lauv-roald, SmartX, 3.096
1622110792.610, lauv-roald, SmartX, 3.096
1622110793.110, lauv-roald, SmartX, 3.101
1622110793.610, lauv-roald, SmartX, 3.102
1622110794.110, lauv-roald, SmartX, 3.103
1622110794.610, lauv-roald, SmartX, 3.106
1622111191.583, lauv-roald, SmartX, 2.506
1622111192.083, lauv-roald, SmartX, 2.506
1622111192.583, lauv-roald, SmartX, 2.507
1622111193.083, lauv-roald, SmartX, 2.501
1622111193.583, lauv-roald, SmartX, 2.504
1622111194.083, lauv-roald, SmartX, 2.504
1622111194.583, lauv-roald, SmartX, 2.496
1622111195.083, lauv-roald, SmartX, 2.499
1622111195.583, lauv-roald, SmartX, 2.500
1622111196.083, lauv-roald, SmartX, 2.500
1622111196.583, lauv-roald, SmartX, 2.500
1622111197.083, lauv-roald, SmartX, 2.498
1622111197.584, lauv-roald, SmartX, 2.496
1622111198.083, lauv-roald, SmartX, 2.498
1622111198.583, lauv-roald, SmartX, 2.498
1622111199.083, lauv-roald, SmartX, 2.488
1622111199.583, lauv-roald, SmartX, 2.484
1622111200.083, lauv-roald, SmartX, 2.476
1622111200.583, lauv-roald, SmartX, 2.469
1622111201.083, lauv-roald, SmartX, 2.474
1622111201.583, lauv-roald, SmartX, 2.480
1622111202.083, lauv-roald, SmartX, 2.469
1622111202.583, lauv-roald, SmartX, 2.469
1622111203.083, lauv-roald, SmartX, 2.473
1622111203.583, lauv-roald, SmartX, 2.480
1622111204.083, lauv-roald, SmartX, 2.498
1622111204.583, lauv-roald, SmartX, 2.519
1622111205.082, lauv-roald, SmartX, 2.606
1622111205.583, lauv-roald, SmartX, 2.657
1622111206.083, lauv-roald, SmartX, 2.696
1622111206.582, lauv-roald, SmartX, 2.659
1622111207.082, lauv-roald, SmartX, 2.605
1622111207.582, lauv-roald, SmartX, 2.609
1622111208.082, lauv-roald, SmartX, 2.699
1622111208.582, lauv-roald, SmartX, 2.704
1622111209.082, lauv-roald, SmartX, 2.725
1622111209.582, lauv-roald, SmartX, 2.719
1622111210.082, lauv-roald, SmartX, 2.672
1622111210.582, lauv-roald, SmartX, 2.579
1622111211.082, lauv-roald, SmartX, 2.517
1622111211.582, lauv-roald, SmartX, 2.515
1622111212.082, lauv-roald, SmartX, 2.523
1622111212.582, lauv-roald, SmartX, 2.611
1622111213.083, lauv-roald, SmartX, 2.674
1622111213.583, lauv-roald, SmartX, 2.736
1622111214.082, lauv-roald, SmartX, 2.713
1622111214.582, lauv-roald, SmartX, 2.598
1622111215.082, lauv-roald, SmartX, 2.483
1622111215.582, lauv-roald, SmartX, 2.446
1622111216.082, lauv-roald, SmartX, 2.450
1622111216.582, lauv-roald, SmartX, 2.505
1622111217.082, lauv-roald, SmartX, 2.671
1622111217.582, lauv-roald, SmartX, 2.794
1622111218.082, lauv-roald, SmartX, 2.878
1622111218.582, lauv-roald, SmartX, 2.920
1622111219.082, lauv-roald, SmartX, 2.933
1622111219.582, lauv-roald, SmartX, 2.862
1622111220.082, lauv-roald, SmartX, 2.703
1622111220.582, lauv-roald, SmartX, 2.568
1622111221.082, lauv-roald, SmartX, 2.536
1622111221.581, lauv-roald, SmartX, 2.521
1622111222.081, lauv-roald, SmartX, 2.555
1622111222.581, lauv-roald, SmartX, 2.709
1622111223.081, lauv-roald, SmartX, 2.802
1622111223.581, lauv-roald, SmartX, 2.860
1622111224.081, lauv-roald, SmartX, 2.885
1622111224.581, lauv-roald, SmartX, 2.852
1622111225.081, lauv-roald, SmartX, 2.667
1622111225.581, lauv-roald, SmartX, 2.546
1622111226.081, lauv-roald, SmartX, 2.486
1622111226.581, lauv-roald, SmartX, 2.483
1622111227.081, lauv-roald, SmartX, 2.497
1622111227.581, lauv-roald, SmartX, 2.500
1622111228.081, lauv-roald, SmartX, 2.501
1622111228.581, lauv-roald, SmartX, 2.513
1622111229.081, lauv-roald, SmartX, 2.542
1622111229.581, lauv-roald, SmartX, 2.679
1622111230.081, lauv-roald, SmartX, 2.815
1622111230.581, lauv-roald, SmartX, 2.830
1622111231.081, lauv-roald, SmartX, 2.667
1622111231.581, lauv-roald, SmartX, 2.585
1622111232.081, lauv-roald, SmartX, 2.554
1622111232.581, lauv-roald, SmartX, 2.531
1622111233.081, lauv-roald, SmartX, 2.580
1622111233.581, lauv-roald, SmartX, 2.651
1622111234.081, lauv-roald, SmartX, 2.788
1622111234.580, lauv-roald, SmartX, 2.747
1622111235.080, lauv-roald, SmartX, 2.611
1622111235.581, lauv-roald, SmartX, 2.553
1622111236.080, lauv-roald, SmartX, 2.510
1622111236.580, lauv-roald, SmartX, 2.494
1622111237.080, lauv-roald, SmartX, 2.473
1622111237.580, lauv-roald, SmartX, 2.469
1622111238.080, lauv-roald, SmartX, 2.529
1622111238.580, lauv-roald, SmartX, 2.601
1622111239.080, lauv-roald, SmartX, 2.651
1622111239.580, lauv-roald, SmartX, 2.752
1622111240.080, lauv-roald, SmartX, 2.809
1622111240.580, lauv-roald, SmartX, 2.728
1622111241.080, lauv-roald, SmartX, 2.663
1622111241.580, lauv-roald, SmartX, 2.511
1622111242.080, lauv-roald, SmartX, 2.472
1622111242.580, lauv-roald, SmartX, 2.454
1622111243.080, lauv-roald, SmartX, 2.483
1622111243.580, lauv-roald, SmartX, 2.573
1622111244.080, lauv-roald, SmartX, 2.677
1622111244.580, lauv-roald, SmartX, 2.720
1622111245.080, lauv-roald, SmartX, 2.668
1622111245.580, lauv-roald, SmartX, 2.555
1622111246.080, lauv-roald, SmartX, 2.526
1622111246.580, lauv-roald, SmartX, 2.500
1622111247.080, lauv-roald, SmartX, 2.540
1622111247.580, lauv-roald, SmartX, 2.634
1622111248.080, lauv-roald, SmartX, 2.699
1622111248.580, lauv-roald, SmartX, 2.737
1622111249.080, lauv-roald, SmartX, 2.687
1622111249.580, lauv-roald, SmartX, 2.619
1622111250.079, lauv-roald, SmartX, 2.575
1622111250.580, lauv-roald, SmartX, 2.545
1622111251.079, lauv-roald, SmartX, 2.591
1622111251.579, lauv-roald, SmartX, 2.676
1622111252.079, lauv-roald, SmartX, 2.718
1622111252.579, lauv-roald, SmartX, 2.738
1622111253.079, lauv-roald, SmartX, 2.753
1622111253.579, lauv-roald, SmartX, 2.740
1622111254.079, lauv-roald, SmartX, 2.701
1622111254.579, lauv-roald, SmartX, 2.645
1622111255.079, lauv-roald, SmartX, 2.523
1622111255.579, lauv-roald, SmartX, 2.499
1622111256.079, lauv-roald, SmartX, 2.478
1622111256.579, lauv-roald, SmartX, 2.523
1622111257.079, lauv-roald, SmartX, 2.580
1622111257.579, lauv-roald, SmartX, 2.630
1622111258.079, lauv-roald, SmartX, 2.658
1622111258.579, lauv-roald, SmartX, 2.668
1622111259.079, lauv-roald, SmartX, 2.661
1622111259.579, lauv-roald, SmartX, 2.647
1622111260.079, lauv-roald, SmartX, 2.636
1622111260.579, lauv-roald, SmartX, 2.626
1622111261.079, lauv-roald, SmartX, 2.625
1622111261.579, lauv-roald, SmartX, 2.638
1622111262.079, lauv-roald, SmartX, 2.656
1622111262.579, lauv-roald, SmartX, 2.650
1622111263.079, lauv-roald, SmartX, 2.652
1622111263.578, lauv-roald, SmartX, 2.649
1622111264.079, lauv-roald, SmartX, 2.645
1622111264.578, lauv-roald, SmartX, 2.629
1622111265.078, lauv-roald, SmartX, 2.590
1622111265.579, lauv-roald, SmartX, 2.579
1622111266.078, lauv-roald, SmartX, 2.580
1622111266.578, lauv-roald, SmartX, 2.589
1622111267.078, lauv-roald, SmartX, 2.690
1622111267.578, lauv-roald, SmartX, 2.750
1622111268.078, lauv-roald, SmartX, 2.813
1622111268.578, lauv-roald, SmartX, 2.836
1622111269.078, lauv-roald, SmartX, 2.773
1622111269.578, lauv-roald, SmartX, 2.695
1622111270.078, lauv-roald, SmartX, 2.584
1622111270.578, lauv-roald, SmartX, 2.552
1622111271.078, lauv-roald, SmartX, 2.536
1622111271.578, lauv-roald, SmartX, 2.523
1622111272.078, lauv-roald, SmartX, 2.519
1622111272.578, lauv-roald, SmartX, 2.531
1622111273.078, lauv-roald, SmartX, 2.617
1622111273.578, lauv-roald, SmartX, 2.699
1622111274.078, lauv-roald, SmartX, 2.769
1622111274.578, lauv-roald, SmartX, 2.801
1622111275.078, lauv-roald, SmartX, 2.673
1622111275.578, lauv-roald, SmartX, 2.587
1622111276.078, lauv-roald, SmartX, 2.585
1622111276.578, lauv-roald, SmartX, 2.519
1622111277.078, lauv-roald, SmartX, 2.511
1622111277.578, lauv-roald, SmartX, 2.500
1622111278.078, lauv-roald, SmartX, 2.514
1622111278.578, lauv-roald, SmartX, 2.537
1622111279.078, lauv-roald, SmartX, 2.561
1622111279.578, lauv-roald, SmartX, 2.569
1622111280.078, lauv-roald, SmartX, 2.525
1622111280.577, lauv-roald, SmartX, 2.470
1622111281.078, lauv-roald, SmartX, 2.440
1622111281.577, lauv-roald, SmartX, 2.420
1622111282.078, lauv-roald, SmartX, 2.415
1622111282.577, lauv-roald, SmartX, 2.443
1622111283.077, lauv-roald, SmartX, 2.529
1622111283.577, lauv-roald, SmartX, 2.666
1622111284.077, lauv-roald, SmartX, 2.764
1622111284.577, lauv-roald, SmartX, 2.754
1622111285.077, lauv-roald, SmartX, 2.617
1622111285.577, lauv-roald, SmartX, 2.549
1622111286.077, lauv-roald, SmartX, 2.545
1622111286.577, lauv-roald, SmartX, 2.556
1622111287.077, lauv-roald, SmartX, 2.678
1622111287.577, lauv-roald, SmartX, 2.715
1622111288.077, lauv-roald, SmartX, 2.725
1622111288.577, lauv-roald, SmartX, 2.755
1622111289.077, lauv-roald, SmartX, 2.748
1622111289.577, lauv-roald, SmartX, 2.699
1622111290.077, lauv-roald, SmartX, 2.562
1622111290.577, lauv-roald, SmartX, 2.576
1622111291.077, lauv-roald, SmartX, 2.639
1622111291.577, lauv-roald, SmartX, 2.697
1622111292.077, lauv-roald, SmartX, 2.734
1622111292.577, lauv-roald, SmartX, 2.750
1622111293.077, lauv-roald, SmartX, 2.773
1622111293.576, lauv-roald, SmartX, 2.742
1622111294.077, lauv-roald, SmartX, 2.755
1622111294.576, lauv-roald, SmartX, 2.713
1622111295.077, lauv-roald, SmartX, 2.763
1622111295.576, lauv-roald, SmartX, 2.807
1622111296.076, lauv-roald, SmartX, 2.811
1622111296.576, lauv-roald, SmartX, 2.853
1622111297.076, lauv-roald, SmartX, 2.822
1622111297.576, lauv-roald, SmartX, 2.710
1622111298.076, lauv-roald, SmartX, 2.691
1622111298.576, lauv-roald, SmartX, 2.677
1622111299.076, lauv-roald, SmartX, 2.672
1622111299.576, lauv-roald, SmartX, 2.653
1622111300.076, lauv-roald, SmartX, 2.636
1622111300.576, lauv-roald, SmartX, 2.679
1622111301.076, lauv-roald, SmartX, 2.905
1622111301.576, lauv-roald, SmartX, 3.042
1622111302.076, lauv-roald, SmartX, 3.061
1622111302.576, lauv-roald, SmartX, 3.075
1622111303.076, lauv-roald, SmartX, 3.081
1622111303.576, lauv-roald, SmartX, 3.101
1622111304.076, lauv-roald, SmartX, 3.107
1622111304.576, lauv-roald, SmartX, 3.109
1622111305.076, lauv-roald, SmartX, 3.112
1622111305.576, lauv-roald, SmartX, 3.115
1622111306.076, lauv-roald, SmartX, 3.118
1622111306.576, lauv-roald, SmartX, 3.120
1622111307.076, lauv-roald, SmartX, 3.121
1622111307.575, lauv-roald, SmartX, 3.120
1622111308.076, lauv-roald, SmartX, 3.120
1622111308.576, lauv-roald, SmartX, 3.119
1622111309.075, lauv-roald, SmartX, 3.116
1622111309.575, lauv-roald, SmartX, 3.115
1622111310.075, lauv-roald, SmartX, 3.116
1622111310.575, lauv-roald, SmartX, 3.117
1622111311.075, lauv-roald, SmartX, 3.118
1622111311.575, lauv-roald, SmartX, 3.121
1622111312.075, lauv-roald, SmartX, 3.122
1622111312.575, lauv-roald, SmartX, 3.122
1622111313.075, lauv-roald, SmartX, 3.122
1622111313.575, lauv-roald, SmartX, 3.122
1622111314.075, lauv-roald, SmartX, 3.121
1622111314.575, lauv-roald, SmartX, 3.119
1622111315.075, lauv-roald, SmartX, 3.117
1622111315.575, lauv-roald, SmartX, 3.118
1622111316.075, lauv-roald, SmartX, 3.118
1622111316.575, lauv-roald, SmartX, 3.118
1622111317.075, lauv-roald, SmartX, 3.118
1622111317.575, lauv-roald, SmartX, 3.118
1622111318.075, lauv-roald, SmartX, 3.118
1622111318.575, lauv-roald, SmartX, 3.117
1622111319.075, lauv-roald, SmartX, 3.116
1622111319.575, lauv-roald, SmartX, 3.117
1622111320.075, lauv-roald, SmartX, 3.119
1622111320.574, lauv-roald, SmartX, 3.119
1622111321.074, lauv-roald, SmartX, 3.120
1622111321.575, lauv-roald, SmartX, 3.122
1622111322.075, lauv-roald, SmartX, 3.121
1622111322.574, lauv-roald, SmartX, 3.121
1622111323.074, lauv-roald, SmartX, 3.121
1622111323.574, lauv-roald, SmartX, 3.114
1622111324.074, lauv-roald, SmartX, 3.113
1622111324.574, lauv-roald, SmartX, 3.110
1622111325.074, lauv-roald, SmartX, 3.112
1622111325.574, lauv-roald, SmartX, 3.113
1622111326.075, lauv-roald, SmartX, 3.116
1622111326.574, lauv-roald, SmartX, 3.119
1622111327.074, lauv-roald, SmartX, 3.121
1622111327.574, lauv-roald, SmartX, 3.121
1622111328.074, lauv-roald, SmartX, 3.121
1622111328.574, lauv-roald, SmartX, 3.121
1622111329.074, lauv-roald, SmartX, 3.119
1622111329.574, lauv-roald, SmartX, 3.117
1622111330.074, lauv-roald, SmartX, 3.118
1622111330.574, lauv-roald, SmartX, 3.120
1622111331.074, lauv-roald, SmartX, 3.120
1622111331.574, lauv-roald, SmartX, 3.122
1622111332.074, lauv-roald, SmartX, 3.122
1622111332.574, lauv-roald, SmartX, 3.122
1622111333.074, lauv-roald, SmartX, 3.122
1622111333.574, lauv-roald, SmartX, 3.122
1622111334.074, lauv-roald, SmartX, 3.121
1622111334.574, lauv-roald, SmartX, 3.119
1622111335.073, lauv-roald, SmartX, 3.119
1622111335.573, lauv-roald, SmartX, 3.120
1622111336.074, lauv-roald, SmartX, 3.120
1622111336.573, lauv-roald, SmartX, 3.120
1622111337.074, lauv-roald, SmartX, 3.119
1622111337.573, lauv-roald, SmartX, 3.120
1622111338.073, lauv-roald, SmartX, 3.121
1622111338.573, lauv-roald, SmartX, 3.120
1622111339.073, lauv-roald, SmartX, 3.121
1622111339.573, lauv-roald, SmartX, 3.121
1622111340.073, lauv-roald, SmartX, 3.121
1622111340.573, lauv-roald, SmartX, 3.121
1622111341.073, lauv-roald, SmartX, 3.122
1622111341.573, lauv-roald, SmartX, 3.123
1622111342.073, lauv-roald, SmartX, 3.123
1622111342.573, lauv-roald, SmartX, 3.122
1622111343.073, lauv-roald, SmartX, 3.123
1622111343.573, lauv-roald, SmartX, 3.123
1622111344.073, lauv-roald, SmartX, 3.123
1622111344.573, lauv-roald, SmartX, 3.121
1622111345.073, lauv-roald, SmartX, 3.122
1622111345.573, lauv-roald, SmartX, 3.122
1622111346.073, lauv-roald, SmartX, 3.122
1622111346.573, lauv-roald, SmartX, 3.122
1622111347.073, lauv-roald, SmartX, 3.123
1622111347.573, lauv-roald, SmartX, 3.124
1622111348.073, lauv-roald, SmartX, 3.124
1622111348.573, lauv-roald, SmartX, 3.122
1622111349.073, lauv-roald, SmartX, 3.122
1622111349.572, lauv-roald, SmartX, 3.121
1622111350.072, lauv-roald, SmartX, 3.120
1622111350.573, lauv-roald, SmartX, 3.122
1622111351.073, lauv-roald, SmartX, 3.122
1622111351.573, lauv-roald, SmartX, 3.123
1622111352.072, lauv-roald, SmartX, 3.123
1622111352.572, lauv-roald, SmartX, 3.123
1622111353.072, lauv-roald, SmartX, 3.118
1622111353.573, lauv-roald, SmartX, 3.113
1622111354.072, lauv-roald, SmartX, 3.113
1622111354.572, lauv-roald, SmartX, 3.112
1622111355.072, lauv-roald, SmartX, 3.117
1622111355.572, lauv-roald, SmartX, 3.119
1622111356.072, lauv-roald, SmartX, 3.119
1622111356.572, lauv-roald, SmartX, 3.120
1622111357.072, lauv-roald, SmartX, 3.119
1622111357.572, lauv-roald, SmartX, 3.120
1622111358.072, lauv-roald, SmartX, 3.119
1622111358.572, lauv-roald, SmartX, 3.118
1622111359.072, lauv-roald, SmartX, 3.119
1622111359.572, lauv-roald, SmartX, 3.119
1622111360.072, lauv-roald, SmartX, 3.118
1622111360.572, lauv-roald, SmartX, 3.117
1622111361.072, lauv-roald, SmartX, 3.117
1622111361.572, lauv-roald, SmartX, 3.117
1622111362.072, lauv-roald, SmartX, 3.117
1622111362.572, lauv-roald, SmartX, 3.118
1622111363.072, lauv-roald, SmartX, 3.117
1622111363.572, lauv-roald, SmartX, 3.116
1622111364.072, lauv-roald, SmartX, 3.115
1622111364.572, lauv-roald, SmartX, 3.114
1622111365.072, lauv-roald, SmartX, 3.112
1622111365.572, lauv-roald, SmartX, 3.113
1622111366.072, lauv-roald, SmartX, 3.114
1622111366.571, lauv-roald, SmartX, 3.115
1622111367.071, lauv-roald, SmartX, 3.116
1622111367.571, lauv-roald, SmartX, 3.116
1622111368.071, lauv-roald, SmartX, 3.117
1622111368.571, lauv-roald, SmartX, 3.118
1622111369.071, lauv-roald, SmartX, 3.118
1622111369.571, lauv-roald, SmartX, 3.118
1622111370.071, lauv-roald, SmartX, 3.117
1622111370.571, lauv-roald, SmartX, 3.116
1622111371.071, lauv-roald, SmartX, 3.110
1622111371.571, lauv-roald, SmartX, 3.110
1622111372.071, lauv-roald, SmartX, 3.111
1622111372.571, lauv-roald, SmartX, 3.112
1622111373.071, lauv-roald, SmartX, 3.113
1622111373.571, lauv-roald, SmartX, 3.113
1622111374.071, lauv-roald, SmartX, 3.114
1622111374.571, lauv-roald, SmartX, 3.114
1622111375.071, lauv-roald, SmartX, 3.113
1622111375.571, lauv-roald, SmartX, 3.113
1622111376.071, lauv-roald, SmartX, 3.112
1622111376.571, lauv-roald, SmartX, 3.109
1622111377.071, lauv-roald, SmartX, 3.106
1622111377.571, lauv-roald, SmartX, 3.107
1622111378.071, lauv-roald, SmartX, 3.110
1622111378.571, lauv-roald, SmartX, 3.110
1622111379.070, lauv-roald, SmartX, 3.111
1622111379.571, lauv-roald, SmartX, 3.111
1622111380.070, lauv-roald, SmartX, 3.111
1622111380.571, lauv-roald, SmartX, 3.111
1622111381.070, lauv-roald, SmartX, 3.110
1622111381.570, lauv-roald, SmartX, 3.110
1622111382.070, lauv-roald, SmartX, 3.110
1622111382.570, lauv-roald, SmartX, 3.110
1622111383.070, lauv-roald, SmartX, 3.110
1622111383.570, lauv-roald, SmartX, 3.109
1622111384.070, lauv-roald, SmartX, 3.109
1622111384.570, lauv-roald, SmartX, 3.110
1622111385.070, lauv-roald, SmartX, 3.110
1622111385.570, lauv-roald, SmartX, 3.110
1622111386.070, lauv-roald, SmartX, 3.108
