timestamp, system, entity , value (kg/m/m/m)
1622108296.279, lauv-roald, SmartX, 1020.427
1622108296.779, lauv-roald, SmartX, 1020.315
1622108297.279, lauv-roald, SmartX, 1020.295
1622108297.779, lauv-roald, SmartX, 1020.323
1622108298.279, lauv-roald, SmartX, 1020.418
1622108298.779, lauv-roald, SmartX, 1020.512
1622108299.279, lauv-roald, SmartX, 1020.536
1622108299.779, lauv-roald, SmartX, 1020.477
1622108300.279, lauv-roald, SmartX, 1020.504
1622108300.779, lauv-roald, SmartX, 1020.480
1622108301.279, lauv-roald, SmartX, 1020.467
1622108301.779, lauv-roald, SmartX, 1020.477
1622108302.279, lauv-roald, SmartX, 1020.426
1622108302.779, lauv-roald, SmartX, 1020.406
1622108303.279, lauv-roald, SmartX, 1020.402
1622108303.779, lauv-roald, SmartX, 1020.450
1622108304.279, lauv-roald, SmartX, 1020.540
1622108304.779, lauv-roald, SmartX, 1020.630
1622108305.279, lauv-roald, SmartX, 1020.669
1622108305.779, lauv-roald, SmartX, 1020.603
1622108306.279, lauv-roald, SmartX, 1020.497
1622108306.779, lauv-roald, SmartX, 1020.390
1622108307.279, lauv-roald, SmartX, 1020.449
1622108307.779, lauv-roald, SmartX, 1020.563
1622108308.279, lauv-roald, SmartX, 1020.645
1622108308.778, lauv-roald, SmartX, 1020.647
1622108309.279, lauv-roald, SmartX, 1020.612
1622108309.779, lauv-roald, SmartX, 1020.561
1622108310.279, lauv-roald, SmartX, 1020.435
1622108310.778, lauv-roald, SmartX, 1020.359
1622108311.278, lauv-roald, SmartX, 1020.347
1622108311.778, lauv-roald, SmartX, 1020.430
1622108312.278, lauv-roald, SmartX, 1020.532
1622108312.778, lauv-roald, SmartX, 1020.600
1622108313.278, lauv-roald, SmartX, 1020.665
1622108313.778, lauv-roald, SmartX, 1020.601
1622108314.278, lauv-roald, SmartX, 1020.524
1622108314.778, lauv-roald, SmartX, 1020.484
1622108315.278, lauv-roald, SmartX, 1020.338
1622108315.778, lauv-roald, SmartX, 1020.229
1622108316.278, lauv-roald, SmartX, 1020.438
1622108316.778, lauv-roald, SmartX, 1020.547
1622108317.278, lauv-roald, SmartX, 1020.558
1622108317.778, lauv-roald, SmartX, 1020.575
1622108318.278, lauv-roald, SmartX, 1020.574
1622108318.778, lauv-roald, SmartX, 1020.543
1622108319.278, lauv-roald, SmartX, 1020.429
1622108319.778, lauv-roald, SmartX, 1020.326
1622108320.278, lauv-roald, SmartX, 1020.368
1622108320.778, lauv-roald, SmartX, 1020.472
1622108321.278, lauv-roald, SmartX, 1020.540
1622108321.778, lauv-roald, SmartX, 1020.587
1622108322.277, lauv-roald, SmartX, 1020.595
1622108322.777, lauv-roald, SmartX, 1020.620
1622108323.278, lauv-roald, SmartX, 1020.594
1622108323.777, lauv-roald, SmartX, 1020.573
1622108324.277, lauv-roald, SmartX, 1020.558
1622108324.777, lauv-roald, SmartX, 1020.577
1622108325.277, lauv-roald, SmartX, 1020.639
1622108325.777, lauv-roald, SmartX, 1020.702
1622108326.277, lauv-roald, SmartX, 1020.679
1622108326.777, lauv-roald, SmartX, 1020.666
1622108327.277, lauv-roald, SmartX, 1020.662
1622108327.777, lauv-roald, SmartX, 1020.657
1622108328.277, lauv-roald, SmartX, 1020.650
1622108328.777, lauv-roald, SmartX, 1020.648
1622108329.277, lauv-roald, SmartX, 1020.650
1622108329.777, lauv-roald, SmartX, 1020.683
1622108330.278, lauv-roald, SmartX, 1020.714
1622108330.777, lauv-roald, SmartX, 1020.778
1622108331.277, lauv-roald, SmartX, 1020.723
1622108331.777, lauv-roald, SmartX, 1020.800
1622108332.277, lauv-roald, SmartX, 1020.804
1622108332.777, lauv-roald, SmartX, 1020.773
1622108333.277, lauv-roald, SmartX, 1020.772
1622108333.777, lauv-roald, SmartX, 1020.781
1622108334.277, lauv-roald, SmartX, 1020.789
1622108334.777, lauv-roald, SmartX, 1020.710
1622108335.277, lauv-roald, SmartX, 1020.776
1622108335.777, lauv-roald, SmartX, 1020.709
1622108336.277, lauv-roald, SmartX, 1020.683
1622108336.777, lauv-roald, SmartX, 1020.679
1622108337.277, lauv-roald, SmartX, 1020.724
1622108337.777, lauv-roald, SmartX, 1020.709
1622108338.277, lauv-roald, SmartX, 1020.690
1622108338.777, lauv-roald, SmartX, 1020.720
1622108339.276, lauv-roald, SmartX, 1020.738
1622108339.776, lauv-roald, SmartX, 1020.776
1622108340.276, lauv-roald, SmartX, 1020.771
1622108340.776, lauv-roald, SmartX, 1020.823
1622108341.276, lauv-roald, SmartX, 1020.849
1622108341.776, lauv-roald, SmartX, 1020.863
1622108342.276, lauv-roald, SmartX, 1020.880
1622108342.776, lauv-roald, SmartX, 1020.896
1622108343.276, lauv-roald, SmartX, 1020.924
1622108343.776, lauv-roald, SmartX, 1020.931
1622108344.276, lauv-roald, SmartX, 1020.935
1622108344.776, lauv-roald, SmartX, 1020.929
1622108345.276, lauv-roald, SmartX, 1020.921
1622108345.776, lauv-roald, SmartX, 1020.939
1622108346.276, lauv-roald, SmartX, 1020.927
1622108346.776, lauv-roald, SmartX, 1020.931
1622108347.276, lauv-roald, SmartX, 1020.925
1622108347.776, lauv-roald, SmartX, 1020.937
1622108348.276, lauv-roald, SmartX, 1020.926
1622108348.776, lauv-roald, SmartX, 1020.918
1622108349.276, lauv-roald, SmartX, 1020.943
1622108349.775, lauv-roald, SmartX, 1020.952
1622108350.276, lauv-roald, SmartX, 1020.951
1622108350.776, lauv-roald, SmartX, 1020.910
1622108351.276, lauv-roald, SmartX, 1020.927
1622108351.775, lauv-roald, SmartX, 1020.950
1622108352.276, lauv-roald, SmartX, 1020.885
1622108352.776, lauv-roald, SmartX, 1020.757
1622108353.275, lauv-roald, SmartX, 1020.755
1622108353.775, lauv-roald, SmartX, 1020.730
1622108354.275, lauv-roald, SmartX, 1020.761
1622108354.775, lauv-roald, SmartX, 1020.790
1622108355.275, lauv-roald, SmartX, 1020.876
1622108355.775, lauv-roald, SmartX, 1020.891
1622108356.275, lauv-roald, SmartX, 1020.781
1622108356.775, lauv-roald, SmartX, 1020.745
1622108357.275, lauv-roald, SmartX, 1020.688
1622108357.775, lauv-roald, SmartX, 1020.674
1622108358.275, lauv-roald, SmartX, 1020.722
1622108358.775, lauv-roald, SmartX, 1020.815
1622108359.275, lauv-roald, SmartX, 1020.915
1622108359.775, lauv-roald, SmartX, 1020.943
1622108360.275, lauv-roald, SmartX, 1020.963
1622108360.775, lauv-roald, SmartX, 1020.962
1622108361.275, lauv-roald, SmartX, 1020.930
1622108361.775, lauv-roald, SmartX, 1020.942
1622108362.275, lauv-roald, SmartX, 1020.907
1622108362.775, lauv-roald, SmartX, 1020.896
1622108363.275, lauv-roald, SmartX, 1020.919
1622108363.775, lauv-roald, SmartX, 1020.942
1622108364.275, lauv-roald, SmartX, 1020.950
1622108364.775, lauv-roald, SmartX, 1020.925
1622108365.275, lauv-roald, SmartX, 1020.925
1622108365.775, lauv-roald, SmartX, 1020.925
1622108366.275, lauv-roald, SmartX, 1020.904
1622108366.775, lauv-roald, SmartX, 1020.892
1622108367.275, lauv-roald, SmartX, 1020.902
1622108367.775, lauv-roald, SmartX, 1020.912
1622108368.275, lauv-roald, SmartX, 1020.922
1622108368.774, lauv-roald, SmartX, 1020.924
1622108369.274, lauv-roald, SmartX, 1020.906
1622108369.774, lauv-roald, SmartX, 1020.904
1622108370.274, lauv-roald, SmartX, 1020.821
1622108370.774, lauv-roald, SmartX, 1020.953
1622108371.274, lauv-roald, SmartX, 1020.991
1622108371.774, lauv-roald, SmartX, 1020.999
1622108372.274, lauv-roald, SmartX, 1021.016
1622108372.774, lauv-roald, SmartX, 1021.021
1622108373.274, lauv-roald, SmartX, 1021.023
1622108373.774, lauv-roald, SmartX, 1021.019
1622108374.274, lauv-roald, SmartX, 1020.997
1622108374.774, lauv-roald, SmartX, 1020.963
1622108375.274, lauv-roald, SmartX, 1020.948
1622108375.774, lauv-roald, SmartX, 1020.916
1622108376.274, lauv-roald, SmartX, 1020.916
1622108376.774, lauv-roald, SmartX, 1020.932
1622108377.274, lauv-roald, SmartX, 1020.936
1622108377.774, lauv-roald, SmartX, 1020.978
1622108378.274, lauv-roald, SmartX, 1020.976
1622108378.774, lauv-roald, SmartX, 1020.808
1622108379.274, lauv-roald, SmartX, 1020.825
1622108379.774, lauv-roald, SmartX, 1020.889
1622108380.274, lauv-roald, SmartX, 1020.947
1622108380.774, lauv-roald, SmartX, 1020.868
1622108381.274, lauv-roald, SmartX, 1020.870
1622108381.774, lauv-roald, SmartX, 1020.836
1622108382.273, lauv-roald, SmartX, 1020.802
1622108382.774, lauv-roald, SmartX, 1020.824
1622108383.273, lauv-roald, SmartX, 1020.827
1622108383.773, lauv-roald, SmartX, 1020.894
1622108384.273, lauv-roald, SmartX, 1020.881
1622108384.773, lauv-roald, SmartX, 1020.895
1622108385.273, lauv-roald, SmartX, 1020.938
1622108385.773, lauv-roald, SmartX, 1020.927
1622108386.273, lauv-roald, SmartX, 1020.914
1622108386.773, lauv-roald, SmartX, 1020.908
1622108387.273, lauv-roald, SmartX, 1020.896
1622108387.773, lauv-roald, SmartX, 1020.790
1622108388.273, lauv-roald, SmartX, 1020.858
1622108388.773, lauv-roald, SmartX, 1020.790
1622108389.273, lauv-roald, SmartX, 1020.817
1622108389.773, lauv-roald, SmartX, 1020.838
1622108390.273, lauv-roald, SmartX, 1020.850
1622108390.773, lauv-roald, SmartX, 1020.828
1622108391.273, lauv-roald, SmartX, 1020.809
1622108391.773, lauv-roald, SmartX, 1020.796
1622108392.273, lauv-roald, SmartX, 1020.788
1622108392.773, lauv-roald, SmartX, 1020.805
1622108393.273, lauv-roald, SmartX, 1020.891
1622108393.773, lauv-roald, SmartX, 1020.910
1622108394.273, lauv-roald, SmartX, 1020.917
1622108394.773, lauv-roald, SmartX, 1020.923
1622108395.273, lauv-roald, SmartX, 1020.911
1622108395.772, lauv-roald, SmartX, 1020.901
1622108396.272, lauv-roald, SmartX, 1020.893
1622108396.773, lauv-roald, SmartX, 1020.885
1622108397.272, lauv-roald, SmartX, 1020.883
1622108397.772, lauv-roald, SmartX, 1020.880
1622108398.272, lauv-roald, SmartX, 1020.875
1622108398.772, lauv-roald, SmartX, 1020.873
1622108399.272, lauv-roald, SmartX, 1020.873
1622108399.772, lauv-roald, SmartX, 1020.866
1622108400.273, lauv-roald, SmartX, 1020.870
1622108400.772, lauv-roald, SmartX, 1020.861
1622108401.272, lauv-roald, SmartX, 1020.859
1622108401.772, lauv-roald, SmartX, 1020.858
1622108402.272, lauv-roald, SmartX, 1020.854
1622108402.772, lauv-roald, SmartX, 1020.850
1622108403.272, lauv-roald, SmartX, 1020.852
1622108403.773, lauv-roald, SmartX, 1020.855
1622108404.272, lauv-roald, SmartX, 1020.849
1622108404.773, lauv-roald, SmartX, 1020.842
1622108405.272, lauv-roald, SmartX, 1020.843
1622108405.772, lauv-roald, SmartX, 1020.842
1622108406.272, lauv-roald, SmartX, 1020.843
1622108406.772, lauv-roald, SmartX, 1020.842
1622108407.272, lauv-roald, SmartX, 1020.844
1622108407.772, lauv-roald, SmartX, 1020.824
1622108408.272, lauv-roald, SmartX, 1020.817
1622108408.772, lauv-roald, SmartX, 1020.812
1622108409.272, lauv-roald, SmartX, 1020.815
1622108409.772, lauv-roald, SmartX, 1020.818
1622108410.271, lauv-roald, SmartX, 1020.805
1622108410.773, lauv-roald, SmartX, 1020.795
1622108411.272, lauv-roald, SmartX, 1020.791
1622108411.772, lauv-roald, SmartX, 1020.777
1622108412.272, lauv-roald, SmartX, 1020.775
1622108412.772, lauv-roald, SmartX, 1020.786
1622108413.272, lauv-roald, SmartX, 1020.766
1622108413.772, lauv-roald, SmartX, 1020.781
1622108414.271, lauv-roald, SmartX, 1020.762
1622108414.772, lauv-roald, SmartX, 1020.773
1622108415.271, lauv-roald, SmartX, 1020.763
1622108415.771, lauv-roald, SmartX, 1020.760
1622108416.271, lauv-roald, SmartX, 1020.751
1622108416.771, lauv-roald, SmartX, 1020.752
1622108417.271, lauv-roald, SmartX, 1020.752
1622108417.772, lauv-roald, SmartX, 1020.744
1622108418.271, lauv-roald, SmartX, 1020.728
1622108418.771, lauv-roald, SmartX, 1020.719
1622108419.271, lauv-roald, SmartX, 1020.684
1622108419.771, lauv-roald, SmartX, 1020.722
1622108420.271, lauv-roald, SmartX, 1020.721
1622108420.771, lauv-roald, SmartX, 1020.736
1622108421.271, lauv-roald, SmartX, 1020.731
1622108421.771, lauv-roald, SmartX, 1020.729
1622108422.271, lauv-roald, SmartX, 1020.714
1622108422.771, lauv-roald, SmartX, 1020.729
1622108423.271, lauv-roald, SmartX, 1020.709
1622108423.771, lauv-roald, SmartX, 1020.716
1622108424.271, lauv-roald, SmartX, 1020.711
1622108424.771, lauv-roald, SmartX, 1020.707
1622108425.271, lauv-roald, SmartX, 1020.709
1622108425.771, lauv-roald, SmartX, 1020.693
1622108426.271, lauv-roald, SmartX, 1020.701
1622108426.771, lauv-roald, SmartX, 1020.705
1622108427.271, lauv-roald, SmartX, 1020.700
1622108427.770, lauv-roald, SmartX, 1020.697
1622108428.270, lauv-roald, SmartX, 1020.693
1622108428.771, lauv-roald, SmartX, 1020.681
1622108429.271, lauv-roald, SmartX, 1020.696
1622108429.770, lauv-roald, SmartX, 1020.673
1622108430.270, lauv-roald, SmartX, 1020.685
1622108430.771, lauv-roald, SmartX, 1020.681
1622108431.270, lauv-roald, SmartX, 1020.674
1622108431.770, lauv-roald, SmartX, 1020.658
1622108432.270, lauv-roald, SmartX, 1020.647
1622108432.771, lauv-roald, SmartX, 1020.664
1622108433.270, lauv-roald, SmartX, 1020.652
1622108433.772, lauv-roald, SmartX, 1020.653
1622108434.270, lauv-roald, SmartX, 1020.657
1622108434.770, lauv-roald, SmartX, 1020.652
1622108435.270, lauv-roald, SmartX, 1020.676
1622108435.770, lauv-roald, SmartX, 1020.667
1622108436.270, lauv-roald, SmartX, 1020.669
1622108436.770, lauv-roald, SmartX, 1020.669
1622108437.270, lauv-roald, SmartX, 1020.660
1622108437.770, lauv-roald, SmartX, 1020.653
1622108438.270, lauv-roald, SmartX, 1020.664
1622108438.770, lauv-roald, SmartX, 1020.668
1622108439.270, lauv-roald, SmartX, 1020.681
1622108439.770, lauv-roald, SmartX, 1020.673
1622108440.270, lauv-roald, SmartX, 1020.679
1622108440.770, lauv-roald, SmartX, 1020.676
1622108441.270, lauv-roald, SmartX, 1020.685
1622108441.770, lauv-roald, SmartX, 1020.708
1622108442.270, lauv-roald, SmartX, 1020.673
1622108442.770, lauv-roald, SmartX, 1020.656
1622108443.270, lauv-roald, SmartX, 1020.655
1622108443.769, lauv-roald, SmartX, 1020.640
1622108444.270, lauv-roald, SmartX, 1020.642
1622108444.770, lauv-roald, SmartX, 1020.674
1622108445.270, lauv-roald, SmartX, 1020.661
1622108445.769, lauv-roald, SmartX, 1020.657
1622108446.270, lauv-roald, SmartX, 1020.665
1622108446.769, lauv-roald, SmartX, 1020.644
1622108447.270, lauv-roald, SmartX, 1020.648
1622108447.769, lauv-roald, SmartX, 1020.630
1622108448.270, lauv-roald, SmartX, 1020.658
1622108448.769, lauv-roald, SmartX, 1020.662
1622108449.269, lauv-roald, SmartX, 1020.649
1622108449.769, lauv-roald, SmartX, 1020.632
1622108450.269, lauv-roald, SmartX, 1020.626
1622108450.769, lauv-roald, SmartX, 1020.609
1622108451.269, lauv-roald, SmartX, 1020.605
1622108451.769, lauv-roald, SmartX, 1020.604
1622108452.270, lauv-roald, SmartX, 1020.580
1622108452.769, lauv-roald, SmartX, 1020.706
1622108453.269, lauv-roald, SmartX, 1020.646
1622108453.770, lauv-roald, SmartX, 1020.623
1622108454.269, lauv-roald, SmartX, 1020.637
1622108454.769, lauv-roald, SmartX, 1020.636
1622108455.269, lauv-roald, SmartX, 1020.627
1622108455.769, lauv-roald, SmartX, 1020.597
1622108456.269, lauv-roald, SmartX, 1020.600
1622108456.769, lauv-roald, SmartX, 1020.584
1622108457.268, lauv-roald, SmartX, 1020.572
1622108457.769, lauv-roald, SmartX, 1020.582
1622108458.269, lauv-roald, SmartX, 1020.604
1622108458.768, lauv-roald, SmartX, 1020.657
1622108459.268, lauv-roald, SmartX, 1020.637
1622108459.768, lauv-roald, SmartX, 1020.643
1622108460.268, lauv-roald, SmartX, 1020.719
1622108460.768, lauv-roald, SmartX, 1020.674
1622108461.268, lauv-roald, SmartX, 1020.654
1622108461.768, lauv-roald, SmartX, 1020.666
1622108462.268, lauv-roald, SmartX, 1020.699
1622108462.768, lauv-roald, SmartX, 1020.693
1622108463.268, lauv-roald, SmartX, 1020.694
1622108463.768, lauv-roald, SmartX, 1020.702
1622108464.268, lauv-roald, SmartX, 1020.682
1622108464.768, lauv-roald, SmartX, 1020.683
1622108465.268, lauv-roald, SmartX, 1020.670
1622108465.768, lauv-roald, SmartX, 1020.666
1622108466.268, lauv-roald, SmartX, 1020.654
1622108466.768, lauv-roald, SmartX, 1020.645
1622108467.268, lauv-roald, SmartX, 1020.667
1622108467.768, lauv-roald, SmartX, 1020.641
1622108468.268, lauv-roald, SmartX, 1020.648
1622108468.768, lauv-roald, SmartX, 1020.630
1622108469.269, lauv-roald, SmartX, 1020.624
1622108469.768, lauv-roald, SmartX, 1020.603
1622108470.268, lauv-roald, SmartX, 1020.622
1622108470.768, lauv-roald, SmartX, 1020.628
1622108471.268, lauv-roald, SmartX, 1020.641
1622108471.768, lauv-roald, SmartX, 1020.627
1622108472.268, lauv-roald, SmartX, 1020.621
1622108472.767, lauv-roald, SmartX, 1020.608
1622108473.267, lauv-roald, SmartX, 1020.602
1622108473.767, lauv-roald, SmartX, 1020.624
1622108474.267, lauv-roald, SmartX, 1020.625
1622108474.767, lauv-roald, SmartX, 1020.642
1622108475.267, lauv-roald, SmartX, 1020.643
1622108475.767, lauv-roald, SmartX, 1020.660
1622108476.267, lauv-roald, SmartX, 1020.665
1622108476.767, lauv-roald, SmartX, 1020.674
1622108477.267, lauv-roald, SmartX, 1020.649
1622108477.767, lauv-roald, SmartX, 1020.631
1622108478.267, lauv-roald, SmartX, 1020.611
1622108478.767, lauv-roald, SmartX, 1020.580
1622108479.267, lauv-roald, SmartX, 1020.573
1622108479.767, lauv-roald, SmartX, 1020.588
1622108480.267, lauv-roald, SmartX, 1020.660
1622108480.767, lauv-roald, SmartX, 1020.710
1622108481.267, lauv-roald, SmartX, 1020.750
1622108481.767, lauv-roald, SmartX, 1020.710
1622108482.267, lauv-roald, SmartX, 1020.636
1622108482.767, lauv-roald, SmartX, 1020.609
1622108483.267, lauv-roald, SmartX, 1020.594
1622108483.767, lauv-roald, SmartX, 1020.578
1622108484.267, lauv-roald, SmartX, 1020.625
1622108484.767, lauv-roald, SmartX, 1020.744
1622108485.266, lauv-roald, SmartX, 1020.718
1622108485.767, lauv-roald, SmartX, 1020.726
1622108486.266, lauv-roald, SmartX, 1020.719
1622108486.767, lauv-roald, SmartX, 1020.716
1622108487.267, lauv-roald, SmartX, 1020.682
1622108487.767, lauv-roald, SmartX, 1020.628
1622108488.266, lauv-roald, SmartX, 1020.681
1622108488.766, lauv-roald, SmartX, 1020.657
1622108489.266, lauv-roald, SmartX, 1020.679
1622108489.766, lauv-roald, SmartX, 1020.681
1622108490.266, lauv-roald, SmartX, 1020.723
1622108490.766, lauv-roald, SmartX, 1020.699
1622108491.266, lauv-roald, SmartX, 1020.661
1622108491.766, lauv-roald, SmartX, 1020.676
1622108492.266, lauv-roald, SmartX, 1020.658
1622108492.766, lauv-roald, SmartX, 1020.691
1622108493.266, lauv-roald, SmartX, 1020.679
1622108493.766, lauv-roald, SmartX, 1020.785
1622108494.266, lauv-roald, SmartX, 1020.794
1622108494.766, lauv-roald, SmartX, 1020.849
1622108495.266, lauv-roald, SmartX, 1020.812
1622108495.766, lauv-roald, SmartX, 1020.746
1622108496.266, lauv-roald, SmartX, 1020.694
1622108496.766, lauv-roald, SmartX, 1020.686
1622108497.266, lauv-roald, SmartX, 1020.669
1622108497.766, lauv-roald, SmartX, 1020.715
1622108498.266, lauv-roald, SmartX, 1020.769
1622108498.766, lauv-roald, SmartX, 1020.708
1622108499.266, lauv-roald, SmartX, 1020.856
1622108499.766, lauv-roald, SmartX, 1020.685
1622108500.265, lauv-roald, SmartX, 1020.659
1622108500.766, lauv-roald, SmartX, 1020.661
1622108501.266, lauv-roald, SmartX, 1020.701
1622108501.766, lauv-roald, SmartX, 1020.747
1622108502.265, lauv-roald, SmartX, 1020.822
1622108502.765, lauv-roald, SmartX, 1020.865
1622108503.265, lauv-roald, SmartX, 1020.860
1622108503.765, lauv-roald, SmartX, 1020.834
1622108504.265, lauv-roald, SmartX, 1020.758
1622108504.765, lauv-roald, SmartX, 1020.707
1622108505.265, lauv-roald, SmartX, 1020.771
1622108505.765, lauv-roald, SmartX, 1020.657
