timestamp, system, entity , value (µm)
1622104669.277, lauv-roald, Oxygen Sensor, 323.042
1622104670.277, lauv-roald, Oxygen Sensor, 317.874
1622104671.278, lauv-roald, Oxygen Sensor, 323.933
1622104672.278, lauv-roald, Oxygen Sensor, 318.488
1622104673.277, lauv-roald, Oxygen Sensor, 307.429
1622104674.277, lauv-roald, Oxygen Sensor, 318.419
1622104675.278, lauv-roald, Oxygen Sensor, 320.628
1622104676.277, lauv-roald, Oxygen Sensor, 317.055
1622104677.277, lauv-roald, Oxygen Sensor, 319.735
1622104678.277, lauv-roald, Oxygen Sensor, 316.446
1622104679.277, lauv-roald, Oxygen Sensor, 318.642
1622104680.277, lauv-roald, Oxygen Sensor, 319.285
1622104681.277, lauv-roald, Oxygen Sensor, 319.014
1622104682.277, lauv-roald, Oxygen Sensor, 318.312
1622104683.277, lauv-roald, Oxygen Sensor, 317.930
1622104684.277, lauv-roald, Oxygen Sensor, 317.989
1622104685.277, lauv-roald, Oxygen Sensor, 316.510
1622104686.277, lauv-roald, Oxygen Sensor, 316.082
1622104687.277, lauv-roald, Oxygen Sensor, 315.207
1622104688.277, lauv-roald, Oxygen Sensor, 316.680
1622104689.277, lauv-roald, Oxygen Sensor, 315.541
1622104690.277, lauv-roald, Oxygen Sensor, 316.184
1622104691.277, lauv-roald, Oxygen Sensor, 319.776
1622104692.277, lauv-roald, Oxygen Sensor, 317.789
1622104693.277, lauv-roald, Oxygen Sensor, 317.010
1622104694.277, lauv-roald, Oxygen Sensor, 316.608
1622104695.277, lauv-roald, Oxygen Sensor, 316.781
1622104696.277, lauv-roald, Oxygen Sensor, 316.938
1622104697.277, lauv-roald, Oxygen Sensor, 316.884
1622104698.277, lauv-roald, Oxygen Sensor, 316.828
1622104699.277, lauv-roald, Oxygen Sensor, 317.158
1622104700.277, lauv-roald, Oxygen Sensor, 317.331
1622104701.277, lauv-roald, Oxygen Sensor, 317.464
1622104702.277, lauv-roald, Oxygen Sensor, 317.358
1622104703.276, lauv-roald, Oxygen Sensor, 317.421
1622104704.276, lauv-roald, Oxygen Sensor, 317.410
1622104705.276, lauv-roald, Oxygen Sensor, 317.221
1622104706.276, lauv-roald, Oxygen Sensor, 317.416
1622104707.276, lauv-roald, Oxygen Sensor, 317.489
1622104708.276, lauv-roald, Oxygen Sensor, 317.712
1622104709.276, lauv-roald, Oxygen Sensor, 317.353
1622104710.276, lauv-roald, Oxygen Sensor, 317.375
1622104711.276, lauv-roald, Oxygen Sensor, 317.250
1622104712.276, lauv-roald, Oxygen Sensor, 317.035
1622104713.276, lauv-roald, Oxygen Sensor, 317.778
1622104714.276, lauv-roald, Oxygen Sensor, 317.437
1622104715.276, lauv-roald, Oxygen Sensor, 317.104
1622104716.276, lauv-roald, Oxygen Sensor, 317.222
1622104717.276, lauv-roald, Oxygen Sensor, 317.291
1622104718.276, lauv-roald, Oxygen Sensor, 317.563
1622104719.276, lauv-roald, Oxygen Sensor, 317.856
1622104720.276, lauv-roald, Oxygen Sensor, 317.782
1622104721.276, lauv-roald, Oxygen Sensor, 317.773
1622104722.276, lauv-roald, Oxygen Sensor, 317.076
1622104723.276, lauv-roald, Oxygen Sensor, 317.803
1622104724.276, lauv-roald, Oxygen Sensor, 317.202
1622104725.276, lauv-roald, Oxygen Sensor, 317.891
1622104726.276, lauv-roald, Oxygen Sensor, 317.697
1622104727.276, lauv-roald, Oxygen Sensor, 317.621
1622104728.276, lauv-roald, Oxygen Sensor, 317.726
1622104729.276, lauv-roald, Oxygen Sensor, 317.543
1622104730.276, lauv-roald, Oxygen Sensor, 317.112
1622104731.276, lauv-roald, Oxygen Sensor, 317.251
1622104732.276, lauv-roald, Oxygen Sensor, 317.023
1622104733.276, lauv-roald, Oxygen Sensor, 317.101
1622104734.276, lauv-roald, Oxygen Sensor, 317.478
1622104735.276, lauv-roald, Oxygen Sensor, 317.088
1622104736.276, lauv-roald, Oxygen Sensor, 316.363
1622104737.276, lauv-roald, Oxygen Sensor, 315.822
1622104738.275, lauv-roald, Oxygen Sensor, 316.034
1622104739.276, lauv-roald, Oxygen Sensor, 315.211
1622104740.275, lauv-roald, Oxygen Sensor, 316.220
1622104741.275, lauv-roald, Oxygen Sensor, 316.293
1622104742.275, lauv-roald, Oxygen Sensor, 316.237
1622104743.275, lauv-roald, Oxygen Sensor, 316.564
1622104744.275, lauv-roald, Oxygen Sensor, 316.816
1622104745.275, lauv-roald, Oxygen Sensor, 316.945
1622104746.275, lauv-roald, Oxygen Sensor, 317.452
1622104747.275, lauv-roald, Oxygen Sensor, 317.185
1622104748.275, lauv-roald, Oxygen Sensor, 317.460
1622104749.275, lauv-roald, Oxygen Sensor, 317.554
1622104750.275, lauv-roald, Oxygen Sensor, 317.401
1622104751.275, lauv-roald, Oxygen Sensor, 317.275
1622104752.275, lauv-roald, Oxygen Sensor, 317.549
1622104753.275, lauv-roald, Oxygen Sensor, 317.350
1622104754.275, lauv-roald, Oxygen Sensor, 317.561
1622104755.275, lauv-roald, Oxygen Sensor, 317.791
1622104756.275, lauv-roald, Oxygen Sensor, 317.837
1622104757.275, lauv-roald, Oxygen Sensor, 317.864
1622104758.275, lauv-roald, Oxygen Sensor, 317.706
1622104759.275, lauv-roald, Oxygen Sensor, 316.937
1622104760.275, lauv-roald, Oxygen Sensor, 316.740
1622104761.275, lauv-roald, Oxygen Sensor, 315.582
1622104762.275, lauv-roald, Oxygen Sensor, 316.051
1622104763.275, lauv-roald, Oxygen Sensor, 316.713
1622104764.275, lauv-roald, Oxygen Sensor, 314.687
1622104765.275, lauv-roald, Oxygen Sensor, 316.368
1622104766.275, lauv-roald, Oxygen Sensor, 314.750
1622104767.275, lauv-roald, Oxygen Sensor, 315.932
1622104768.275, lauv-roald, Oxygen Sensor, 317.653
1622104769.275, lauv-roald, Oxygen Sensor, 316.330
1622104770.275, lauv-roald, Oxygen Sensor, 315.825
1622104771.275, lauv-roald, Oxygen Sensor, 315.833
1622104772.274, lauv-roald, Oxygen Sensor, 316.062
1622104773.274, lauv-roald, Oxygen Sensor, 316.764
1622104774.274, lauv-roald, Oxygen Sensor, 316.423
1622104775.274, lauv-roald, Oxygen Sensor, 314.716
1622104776.274, lauv-roald, Oxygen Sensor, 314.958
1622104777.274, lauv-roald, Oxygen Sensor, 314.740
1622104778.274, lauv-roald, Oxygen Sensor, 314.850
1622104779.274, lauv-roald, Oxygen Sensor, 314.575
1622104780.274, lauv-roald, Oxygen Sensor, 314.151
1622104781.274, lauv-roald, Oxygen Sensor, 313.962
1622104782.274, lauv-roald, Oxygen Sensor, 313.296
1622104783.274, lauv-roald, Oxygen Sensor, 315.223
1622104784.274, lauv-roald, Oxygen Sensor, 314.667
1622104785.274, lauv-roald, Oxygen Sensor, 315.158
1622104786.274, lauv-roald, Oxygen Sensor, 315.297
1622104787.274, lauv-roald, Oxygen Sensor, 316.072
1622104788.274, lauv-roald, Oxygen Sensor, 317.098
1622104789.274, lauv-roald, Oxygen Sensor, 317.339
1622104790.274, lauv-roald, Oxygen Sensor, 317.333
1622104791.274, lauv-roald, Oxygen Sensor, 317.872
1622104792.274, lauv-roald, Oxygen Sensor, 317.225
1622104793.274, lauv-roald, Oxygen Sensor, 317.902
1622104794.274, lauv-roald, Oxygen Sensor, 318.384
1622104795.274, lauv-roald, Oxygen Sensor, 318.561
1622104796.274, lauv-roald, Oxygen Sensor, 318.506
1622104797.274, lauv-roald, Oxygen Sensor, 318.529
1622104798.274, lauv-roald, Oxygen Sensor, 318.352
1622104799.274, lauv-roald, Oxygen Sensor, 318.470
1622104800.273, lauv-roald, Oxygen Sensor, 318.087
1622104801.274, lauv-roald, Oxygen Sensor, 318.717
1622104802.273, lauv-roald, Oxygen Sensor, 318.202
1622104803.273, lauv-roald, Oxygen Sensor, 318.244
1622104804.273, lauv-roald, Oxygen Sensor, 318.772
1622104805.273, lauv-roald, Oxygen Sensor, 318.630
1622104806.273, lauv-roald, Oxygen Sensor, 318.602
1622104807.273, lauv-roald, Oxygen Sensor, 319.001
1622104808.273, lauv-roald, Oxygen Sensor, 318.190
1622104809.273, lauv-roald, Oxygen Sensor, 318.188
1622104810.273, lauv-roald, Oxygen Sensor, 318.751
1622104811.273, lauv-roald, Oxygen Sensor, 318.219
1622104812.273, lauv-roald, Oxygen Sensor, 318.497
1622104813.273, lauv-roald, Oxygen Sensor, 318.389
1622104814.273, lauv-roald, Oxygen Sensor, 318.170
1622104815.273, lauv-roald, Oxygen Sensor, 318.583
1622104816.273, lauv-roald, Oxygen Sensor, 318.176
1622104817.273, lauv-roald, Oxygen Sensor, 318.240
1622104818.273, lauv-roald, Oxygen Sensor, 318.655
1622104819.273, lauv-roald, Oxygen Sensor, 318.035
1622104820.273, lauv-roald, Oxygen Sensor, 318.446
1622104821.273, lauv-roald, Oxygen Sensor, 318.550
1622104822.273, lauv-roald, Oxygen Sensor, 317.854
1622104823.273, lauv-roald, Oxygen Sensor, 318.566
1622104824.273, lauv-roald, Oxygen Sensor, 317.651
1622104825.273, lauv-roald, Oxygen Sensor, 317.581
1622104826.273, lauv-roald, Oxygen Sensor, 317.766
1622104827.273, lauv-roald, Oxygen Sensor, 317.746
1622104828.272, lauv-roald, Oxygen Sensor, 317.864
1622104829.273, lauv-roald, Oxygen Sensor, 317.739
1622104830.273, lauv-roald, Oxygen Sensor, 318.031
1622104831.273, lauv-roald, Oxygen Sensor, 318.028
1622104832.273, lauv-roald, Oxygen Sensor, 317.939
1622104833.273, lauv-roald, Oxygen Sensor, 318.201
1622104834.273, lauv-roald, Oxygen Sensor, 317.995
1622104835.273, lauv-roald, Oxygen Sensor, 318.299
1622104836.272, lauv-roald, Oxygen Sensor, 318.015
1622104837.272, lauv-roald, Oxygen Sensor, 318.514
1622104838.272, lauv-roald, Oxygen Sensor, 318.666
1622104839.272, lauv-roald, Oxygen Sensor, 318.022
1622104840.272, lauv-roald, Oxygen Sensor, 318.829
1622104841.272, lauv-roald, Oxygen Sensor, 318.395
1622104842.272, lauv-roald, Oxygen Sensor, 318.982
1622104843.272, lauv-roald, Oxygen Sensor, 318.348
1622104844.272, lauv-roald, Oxygen Sensor, 318.744
1622104845.272, lauv-roald, Oxygen Sensor, 317.610
1622104846.272, lauv-roald, Oxygen Sensor, 318.587
1622104847.272, lauv-roald, Oxygen Sensor, 317.174
1622104848.272, lauv-roald, Oxygen Sensor, 317.492
1622104849.272, lauv-roald, Oxygen Sensor, 318.076
1622104850.272, lauv-roald, Oxygen Sensor, 317.724
1622104851.272, lauv-roald, Oxygen Sensor, 317.360
1622104852.272, lauv-roald, Oxygen Sensor, 317.531
1622104853.272, lauv-roald, Oxygen Sensor, 317.807
1622104854.272, lauv-roald, Oxygen Sensor, 317.771
1622104855.272, lauv-roald, Oxygen Sensor, 316.979
1622104856.272, lauv-roald, Oxygen Sensor, 317.507
1622104857.272, lauv-roald, Oxygen Sensor, 317.178
1622104858.272, lauv-roald, Oxygen Sensor, 316.980
1622104859.272, lauv-roald, Oxygen Sensor, 316.696
1622104860.272, lauv-roald, Oxygen Sensor, 317.113
1622104861.272, lauv-roald, Oxygen Sensor, 315.462
1622104862.272, lauv-roald, Oxygen Sensor, 316.735
1622104863.272, lauv-roald, Oxygen Sensor, 315.515
1622104864.272, lauv-roald, Oxygen Sensor, 315.908
1622104865.272, lauv-roald, Oxygen Sensor, 315.339
1622104866.272, lauv-roald, Oxygen Sensor, 316.348
1622104867.272, lauv-roald, Oxygen Sensor, 316.131
1622104868.272, lauv-roald, Oxygen Sensor, 316.649
1622104869.272, lauv-roald, Oxygen Sensor, 317.075
1622104870.271, lauv-roald, Oxygen Sensor, 317.072
1622104871.272, lauv-roald, Oxygen Sensor, 317.782
1622104872.271, lauv-roald, Oxygen Sensor, 317.946
1622104873.271, lauv-roald, Oxygen Sensor, 317.859
1622104874.271, lauv-roald, Oxygen Sensor, 317.452
1622104875.271, lauv-roald, Oxygen Sensor, 317.649
1622104876.271, lauv-roald, Oxygen Sensor, 318.330
1622104877.271, lauv-roald, Oxygen Sensor, 318.092
1622104878.271, lauv-roald, Oxygen Sensor, 318.201
1622104879.271, lauv-roald, Oxygen Sensor, 318.190
1622104880.271, lauv-roald, Oxygen Sensor, 318.103
1622104881.271, lauv-roald, Oxygen Sensor, 317.248
1622104882.271, lauv-roald, Oxygen Sensor, 318.038
1622104883.271, lauv-roald, Oxygen Sensor, 317.711
1622104884.271, lauv-roald, Oxygen Sensor, 317.069
1622104885.271, lauv-roald, Oxygen Sensor, 317.463
1622104886.271, lauv-roald, Oxygen Sensor, 316.918
1622104887.271, lauv-roald, Oxygen Sensor, 316.402
1622104888.271, lauv-roald, Oxygen Sensor, 317.658
1622104889.271, lauv-roald, Oxygen Sensor, 318.169
1622104890.271, lauv-roald, Oxygen Sensor, 318.185
1622104891.271, lauv-roald, Oxygen Sensor, 317.552
1622104892.271, lauv-roald, Oxygen Sensor, 316.732
1622104893.271, lauv-roald, Oxygen Sensor, 316.583
1622104894.271, lauv-roald, Oxygen Sensor, 316.305
1622104895.271, lauv-roald, Oxygen Sensor, 316.080
1622104896.271, lauv-roald, Oxygen Sensor, 315.909
1622104897.271, lauv-roald, Oxygen Sensor, 315.586
1622104898.270, lauv-roald, Oxygen Sensor, 315.970
1622104899.270, lauv-roald, Oxygen Sensor, 316.208
1622104900.270, lauv-roald, Oxygen Sensor, 316.282
1622104901.270, lauv-roald, Oxygen Sensor, 317.296
1622104902.270, lauv-roald, Oxygen Sensor, 316.909
1622104903.270, lauv-roald, Oxygen Sensor, 317.032
1622104904.270, lauv-roald, Oxygen Sensor, 317.325
1622104905.270, lauv-roald, Oxygen Sensor, 317.229
1622104906.270, lauv-roald, Oxygen Sensor, 316.973
1622104907.270, lauv-roald, Oxygen Sensor, 317.179
1622104908.270, lauv-roald, Oxygen Sensor, 317.133
1622104909.270, lauv-roald, Oxygen Sensor, 316.448
1622104910.270, lauv-roald, Oxygen Sensor, 317.309
1622104911.270, lauv-roald, Oxygen Sensor, 317.444
1622104912.270, lauv-roald, Oxygen Sensor, 316.810
1622104913.270, lauv-roald, Oxygen Sensor, 316.767
1622104914.270, lauv-roald, Oxygen Sensor, 317.568
1622104915.270, lauv-roald, Oxygen Sensor, 316.878
1622104916.270, lauv-roald, Oxygen Sensor, 317.295
1622104917.270, lauv-roald, Oxygen Sensor, 317.611
1622104918.270, lauv-roald, Oxygen Sensor, 317.507
1622104919.270, lauv-roald, Oxygen Sensor, 317.570
1622104920.270, lauv-roald, Oxygen Sensor, 317.434
1622104921.270, lauv-roald, Oxygen Sensor, 316.723
1622104922.270, lauv-roald, Oxygen Sensor, 317.915
1622104923.270, lauv-roald, Oxygen Sensor, 317.281
1622104924.270, lauv-roald, Oxygen Sensor, 317.112
1622104925.270, lauv-roald, Oxygen Sensor, 316.481
1622104926.270, lauv-roald, Oxygen Sensor, 316.003
1622104927.270, lauv-roald, Oxygen Sensor, 315.416
1622104928.270, lauv-roald, Oxygen Sensor, 315.808
1622104929.270, lauv-roald, Oxygen Sensor, 315.205
1622104930.269, lauv-roald, Oxygen Sensor, 315.076
1622104931.269, lauv-roald, Oxygen Sensor, 315.456
1622104932.269, lauv-roald, Oxygen Sensor, 315.835
1622104933.269, lauv-roald, Oxygen Sensor, 315.210
1622104934.269, lauv-roald, Oxygen Sensor, 315.568
1622104935.269, lauv-roald, Oxygen Sensor, 316.213
1622104936.269, lauv-roald, Oxygen Sensor, 315.765
1622104937.269, lauv-roald, Oxygen Sensor, 315.933
1622104938.269, lauv-roald, Oxygen Sensor, 315.714
1622104939.269, lauv-roald, Oxygen Sensor, 315.795
1622104940.269, lauv-roald, Oxygen Sensor, 315.709
1622104941.269, lauv-roald, Oxygen Sensor, 315.476
1622104942.269, lauv-roald, Oxygen Sensor, 315.680
1622104943.269, lauv-roald, Oxygen Sensor, 315.374
1622104944.269, lauv-roald, Oxygen Sensor, 315.435
1622104945.269, lauv-roald, Oxygen Sensor, 315.248
1622104946.269, lauv-roald, Oxygen Sensor, 315.434
1622104947.269, lauv-roald, Oxygen Sensor, 314.504
1622104948.269, lauv-roald, Oxygen Sensor, 314.894
1622104949.269, lauv-roald, Oxygen Sensor, 315.124
1622104950.269, lauv-roald, Oxygen Sensor, 314.175
1622104951.269, lauv-roald, Oxygen Sensor, 314.529
1622104952.269, lauv-roald, Oxygen Sensor, 314.110
1622104953.269, lauv-roald, Oxygen Sensor, 314.068
1622104954.269, lauv-roald, Oxygen Sensor, 314.338
1622104955.269, lauv-roald, Oxygen Sensor, 314.070
1622104956.269, lauv-roald, Oxygen Sensor, 313.518
1622104957.269, lauv-roald, Oxygen Sensor, 313.262
1622104958.269, lauv-roald, Oxygen Sensor, 313.608
1622104959.269, lauv-roald, Oxygen Sensor, 313.354
1622104960.269, lauv-roald, Oxygen Sensor, 312.515
1622104961.269, lauv-roald, Oxygen Sensor, 312.455
1622104962.269, lauv-roald, Oxygen Sensor, 313.038
1622104963.269, lauv-roald, Oxygen Sensor, 313.025
1622104964.269, lauv-roald, Oxygen Sensor, 312.303
1622104965.269, lauv-roald, Oxygen Sensor, 311.591
1622104966.269, lauv-roald, Oxygen Sensor, 311.965
1622104967.268, lauv-roald, Oxygen Sensor, 312.507
1622104968.268, lauv-roald, Oxygen Sensor, 313.210
1622104969.268, lauv-roald, Oxygen Sensor, 312.078
1622104970.268, lauv-roald, Oxygen Sensor, 312.386
1622104971.268, lauv-roald, Oxygen Sensor, 312.195
1622104972.268, lauv-roald, Oxygen Sensor, 311.555
1622104973.268, lauv-roald, Oxygen Sensor, 311.615
1622104974.268, lauv-roald, Oxygen Sensor, 311.639
1622104975.268, lauv-roald, Oxygen Sensor, 311.471
1622104976.268, lauv-roald, Oxygen Sensor, 311.215
1622104977.268, lauv-roald, Oxygen Sensor, 311.188
1622104978.268, lauv-roald, Oxygen Sensor, 311.253
1622104979.268, lauv-roald, Oxygen Sensor, 311.284
1622104980.268, lauv-roald, Oxygen Sensor, 311.273
1622104981.268, lauv-roald, Oxygen Sensor, 311.475
1622104982.268, lauv-roald, Oxygen Sensor, 311.562
1622104983.268, lauv-roald, Oxygen Sensor, 311.862
1622104984.268, lauv-roald, Oxygen Sensor, 311.019
1622104985.268, lauv-roald, Oxygen Sensor, 310.355
1622104986.268, lauv-roald, Oxygen Sensor, 308.537
1622104987.268, lauv-roald, Oxygen Sensor, 309.486
1622104988.267, lauv-roald, Oxygen Sensor, 317.158
1622104989.267, lauv-roald, Oxygen Sensor, 319.016
1622104990.267, lauv-roald, Oxygen Sensor, 323.622
1622104991.267, lauv-roald, Oxygen Sensor, 320.466
1622104992.267, lauv-roald, Oxygen Sensor, 319.412
1622104993.267, lauv-roald, Oxygen Sensor, 322.211
1622104994.267, lauv-roald, Oxygen Sensor, 322.388
1622104995.267, lauv-roald, Oxygen Sensor, 323.732
1622104996.267, lauv-roald, Oxygen Sensor, 321.416
1622104997.267, lauv-roald, Oxygen Sensor, 321.677
1622104998.267, lauv-roald, Oxygen Sensor, 323.346
1622104999.267, lauv-roald, Oxygen Sensor, 318.193
1622105000.267, lauv-roald, Oxygen Sensor, 317.790
1622105001.267, lauv-roald, Oxygen Sensor, 314.559
1622105002.267, lauv-roald, Oxygen Sensor, 312.971
1622105003.267, lauv-roald, Oxygen Sensor, 312.383
1622105004.267, lauv-roald, Oxygen Sensor, 311.848
1622105005.267, lauv-roald, Oxygen Sensor, 312.141
1622105006.268, lauv-roald, Oxygen Sensor, 311.102
1622105007.267, lauv-roald, Oxygen Sensor, 309.883
1622105008.267, lauv-roald, Oxygen Sensor, 310.258
1622105009.267, lauv-roald, Oxygen Sensor, 312.108
1622105010.267, lauv-roald, Oxygen Sensor, 310.205
1622105011.267, lauv-roald, Oxygen Sensor, 311.462
1622105012.267, lauv-roald, Oxygen Sensor, 317.095
1622105013.267, lauv-roald, Oxygen Sensor, 312.095
1622105014.267, lauv-roald, Oxygen Sensor, 307.831
1622105015.267, lauv-roald, Oxygen Sensor, 327.023
1622105016.267, lauv-roald, Oxygen Sensor, 316.191
1622105017.267, lauv-roald, Oxygen Sensor, 314.870
1622105018.267, lauv-roald, Oxygen Sensor, 310.737
1622105019.267, lauv-roald, Oxygen Sensor, 316.356
1622105020.267, lauv-roald, Oxygen Sensor, 313.365
1622105021.267, lauv-roald, Oxygen Sensor, 313.205
1622105022.267, lauv-roald, Oxygen Sensor, 312.793
1622105023.266, lauv-roald, Oxygen Sensor, 316.179
1622105024.266, lauv-roald, Oxygen Sensor, 311.988
1622105025.266, lauv-roald, Oxygen Sensor, 312.228
1622105026.266, lauv-roald, Oxygen Sensor, 318.094
1622105027.266, lauv-roald, Oxygen Sensor, 321.510
1622105028.266, lauv-roald, Oxygen Sensor, 310.818
1622105029.266, lauv-roald, Oxygen Sensor, 312.964
1622105030.266, lauv-roald, Oxygen Sensor, 318.491
1622105031.266, lauv-roald, Oxygen Sensor, 321.605
1622105032.266, lauv-roald, Oxygen Sensor, 307.818
1622105033.266, lauv-roald, Oxygen Sensor, 319.289
1622105034.266, lauv-roald, Oxygen Sensor, 320.668
1622105035.266, lauv-roald, Oxygen Sensor, 320.162
1622105036.266, lauv-roald, Oxygen Sensor, 318.122
1622105037.266, lauv-roald, Oxygen Sensor, 324.168
1622105038.266, lauv-roald, Oxygen Sensor, 328.416
1622105039.266, lauv-roald, Oxygen Sensor, 315.714
1622105040.266, lauv-roald, Oxygen Sensor, 317.469
1622105041.266, lauv-roald, Oxygen Sensor, 319.793
1622105042.266, lauv-roald, Oxygen Sensor, 323.302
1622105043.266, lauv-roald, Oxygen Sensor, 324.420
1622105044.266, lauv-roald, Oxygen Sensor, 321.305
1622105045.266, lauv-roald, Oxygen Sensor, 320.836
1622105046.266, lauv-roald, Oxygen Sensor, 319.895
1622105047.266, lauv-roald, Oxygen Sensor, 321.399
1622105048.265, lauv-roald, Oxygen Sensor, 322.786
1622105049.266, lauv-roald, Oxygen Sensor, 325.781
1622105050.266, lauv-roald, Oxygen Sensor, 320.058
1622105051.265, lauv-roald, Oxygen Sensor, 319.742
