timestamp, system, entity , value (m)
1623928958.853, lauv-roald, DVL, 0.000
1623928959.101, lauv-roald, SmartX, 0.189
1623928959.251, lauv-roald, DVL, 0.000
1623928959.453, lauv-roald, DVL, 0.000
1623928959.601, lauv-roald, SmartX, 0.189
1623928959.652, lauv-roald, DVL, 0.000
1623928960.040, lauv-roald, DVL, 0.000
1623928960.101, lauv-roald, SmartX, 0.199
1623928960.253, lauv-roald, DVL, 0.000
1623928960.451, lauv-roald, DVL, 0.000
1623928960.602, lauv-roald, SmartX, 0.179
1623928960.851, lauv-roald, DVL, 0.000
1623928961.053, lauv-roald, DVL, 0.000
1623928961.101, lauv-roald, SmartX, 0.199
1623928961.252, lauv-roald, DVL, 0.000
1623928961.601, lauv-roald, SmartX, 0.209
1623928961.653, lauv-roald, DVL, 0.000
1623928961.851, lauv-roald, DVL, 0.000
1623928962.052, lauv-roald, DVL, 0.000
1623928962.101, lauv-roald, SmartX, 0.199
1623928962.453, lauv-roald, DVL, 0.000
1623928962.601, lauv-roald, SmartX, 0.189
1623928962.655, lauv-roald, DVL, 0.000
1623928962.853, lauv-roald, DVL, 0.000
1623928963.101, lauv-roald, SmartX, 0.199
1623928963.252, lauv-roald, DVL, 0.000
1623928963.451, lauv-roald, DVL, 0.000
1623928963.601, lauv-roald, SmartX, 0.189
1623928963.650, lauv-roald, DVL, 0.000
1623928964.053, lauv-roald, DVL, 0.000
1623928964.101, lauv-roald, SmartX, 0.189
1623928964.252, lauv-roald, DVL, 0.000
1623928964.454, lauv-roald, DVL, 0.000
1623928964.601, lauv-roald, SmartX, 0.189
1623928964.854, lauv-roald, DVL, 0.000
1623928965.052, lauv-roald, DVL, 0.000
1623928965.101, lauv-roald, SmartX, 0.199
1623928965.251, lauv-roald, DVL, 0.000
1623928965.601, lauv-roald, SmartX, 0.189
1623928965.652, lauv-roald, DVL, 0.000
1623928965.851, lauv-roald, DVL, 0.000
1623928966.051, lauv-roald, DVL, 0.000
1623928966.101, lauv-roald, SmartX, 0.189
1623928966.452, lauv-roald, DVL, 0.000
1623928966.601, lauv-roald, SmartX, 0.189
1623928966.651, lauv-roald, DVL, 0.000
1623928966.852, lauv-roald, DVL, 0.000
1623928967.101, lauv-roald, SmartX, 0.199
1623928967.254, lauv-roald, DVL, 0.000
1623928967.452, lauv-roald, DVL, 0.000
1623928967.601, lauv-roald, SmartX, 0.179
1623928967.650, lauv-roald, DVL, 0.000
1623928968.053, lauv-roald, DVL, 0.000
1623928968.101, lauv-roald, SmartX, 0.199
1623928968.251, lauv-roald, DVL, 0.000
1623928968.452, lauv-roald, DVL, 0.000
1623928968.601, lauv-roald, SmartX, 0.209
1623928968.854, lauv-roald, DVL, 0.000
1623928969.054, lauv-roald, DVL, 0.000
1623928969.101, lauv-roald, SmartX, 0.199
1623928969.253, lauv-roald, DVL, 0.000
1623928969.601, lauv-roald, SmartX, 0.199
1623928969.652, lauv-roald, DVL, 0.000
1623928969.852, lauv-roald, DVL, 0.000
1623928970.052, lauv-roald, DVL, 0.000
1623928970.101, lauv-roald, SmartX, 0.199
1623928970.452, lauv-roald, DVL, 0.000
1623928970.601, lauv-roald, SmartX, 0.179
1623928970.655, lauv-roald, DVL, 0.000
1623928970.854, lauv-roald, DVL, 0.000
1623928971.101, lauv-roald, SmartX, 0.179
1623928971.252, lauv-roald, DVL, 0.000
1623928971.453, lauv-roald, DVL, 0.000
1623928971.601, lauv-roald, SmartX, 0.209
1623928971.653, lauv-roald, DVL, 0.000
1623928972.051, lauv-roald, DVL, 0.000
1623928972.101, lauv-roald, SmartX, 0.199
1623928972.250, lauv-roald, DVL, 0.000
1623928972.453, lauv-roald, DVL, 0.000
1623928972.601, lauv-roald, SmartX, 0.199
1623928972.852, lauv-roald, DVL, 0.000
1623928973.052, lauv-roald, DVL, 0.000
1623928973.100, lauv-roald, SmartX, 0.189
1623928973.251, lauv-roald, DVL, 0.000
1623928973.601, lauv-roald, SmartX, 0.179
1623928973.653, lauv-roald, DVL, 0.000
1623928973.852, lauv-roald, DVL, 0.000
1623928974.052, lauv-roald, DVL, 0.000
1623928974.101, lauv-roald, SmartX, 0.189
1623928974.452, lauv-roald, DVL, 0.000
1623928974.600, lauv-roald, SmartX, 0.199
1623928974.652, lauv-roald, DVL, 0.000
1623928974.854, lauv-roald, DVL, 0.000
1623928975.100, lauv-roald, SmartX, 0.189
1623928975.251, lauv-roald, DVL, 0.000
1623928975.451, lauv-roald, DVL, 0.000
1623928975.600, lauv-roald, SmartX, 0.209
1623928975.653, lauv-roald, DVL, 0.000
1623928976.053, lauv-roald, DVL, 0.000
1623928976.100, lauv-roald, SmartX, 0.199
1623928976.252, lauv-roald, DVL, 0.000
1623928976.452, lauv-roald, DVL, 0.000
1623928976.600, lauv-roald, SmartX, 0.199
1623928976.850, lauv-roald, DVL, 0.000
1623928977.053, lauv-roald, DVL, 0.000
1623928977.100, lauv-roald, SmartX, 0.189
1623928977.251, lauv-roald, DVL, 0.000
1623928977.600, lauv-roald, SmartX, 0.209
1623928977.652, lauv-roald, DVL, 0.000
1623928977.851, lauv-roald, DVL, 0.000
1623928978.052, lauv-roald, DVL, 0.000
1623928978.100, lauv-roald, SmartX, 0.199
1623928978.451, lauv-roald, DVL, 0.000
1623928978.600, lauv-roald, SmartX, 0.199
1623928978.653, lauv-roald, DVL, 0.000
1623928978.851, lauv-roald, DVL, 0.000
1623928979.100, lauv-roald, SmartX, 0.199
1623928979.252, lauv-roald, DVL, 0.000
1623928979.451, lauv-roald, DVL, 0.000
1623928979.600, lauv-roald, SmartX, 0.189
1623928979.651, lauv-roald, DVL, 0.000
1623928980.052, lauv-roald, DVL, 0.000
1623928980.100, lauv-roald, SmartX, 0.179
1623928980.253, lauv-roald, DVL, 0.000
1623928980.452, lauv-roald, DVL, 0.000
1623928980.600, lauv-roald, SmartX, 0.199
1623928980.851, lauv-roald, DVL, 0.000
1623928981.050, lauv-roald, DVL, 0.000
1623928981.100, lauv-roald, SmartX, 0.199
1623928981.251, lauv-roald, DVL, 0.000
1623928981.600, lauv-roald, SmartX, 0.199
1623928981.651, lauv-roald, DVL, 0.000
1623928981.852, lauv-roald, DVL, 0.000
1623928982.051, lauv-roald, DVL, 0.000
1623928982.100, lauv-roald, SmartX, 0.189
1623928982.452, lauv-roald, DVL, 0.000
1623928982.600, lauv-roald, SmartX, 0.189
1623928982.653, lauv-roald, DVL, 0.000
1623928982.851, lauv-roald, DVL, 0.000
1623928983.100, lauv-roald, SmartX, 0.199
1623928983.251, lauv-roald, DVL, 0.000
1623928983.454, lauv-roald, DVL, 0.000
1623928983.600, lauv-roald, SmartX, 0.189
1623928983.651, lauv-roald, DVL, 0.000
1623928984.058, lauv-roald, DVL, 0.000
1623928984.100, lauv-roald, SmartX, 0.189
1623928984.253, lauv-roald, DVL, 0.000
1623928984.451, lauv-roald, DVL, 0.000
1623928984.600, lauv-roald, SmartX, 0.209
1623928984.853, lauv-roald, DVL, 0.000
1623928985.052, lauv-roald, DVL, 0.000
1623928985.100, lauv-roald, SmartX, 0.199
1623928985.251, lauv-roald, DVL, 0.000
1623928985.600, lauv-roald, SmartX, 0.199
1623928985.650, lauv-roald, DVL, 0.000
1623928985.851, lauv-roald, DVL, 0.000
1623928986.052, lauv-roald, DVL, 0.000
1623928986.100, lauv-roald, SmartX, 0.179
1623928986.454, lauv-roald, DVL, 0.000
1623928986.600, lauv-roald, SmartX, 0.189
1623928986.652, lauv-roald, DVL, 0.000
1623928986.854, lauv-roald, DVL, 0.000
1623928987.100, lauv-roald, SmartX, 0.189
1623928987.251, lauv-roald, DVL, 0.000
1623928987.454, lauv-roald, DVL, 0.000
1623928987.599, lauv-roald, SmartX, 0.199
1623928987.650, lauv-roald, DVL, 0.000
1623928988.053, lauv-roald, DVL, 0.000
1623928988.099, lauv-roald, SmartX, 0.189
1623928988.252, lauv-roald, DVL, 0.000
1623928988.452, lauv-roald, DVL, 0.000
1623928988.599, lauv-roald, SmartX, 0.199
1623928988.852, lauv-roald, DVL, 0.000
1623928989.051, lauv-roald, DVL, 0.000
1623928989.099, lauv-roald, SmartX, 0.189
1623928989.255, lauv-roald, DVL, 0.000
1623928989.599, lauv-roald, SmartX, 0.179
1623928989.651, lauv-roald, DVL, 0.000
1623928989.852, lauv-roald, DVL, 0.000
1623928990.051, lauv-roald, DVL, 0.000
1623928990.099, lauv-roald, SmartX, 0.189
1623928990.452, lauv-roald, DVL, 0.000
1623928990.599, lauv-roald, SmartX, 0.189
1623928990.652, lauv-roald, DVL, 0.000
1623928990.851, lauv-roald, DVL, 0.000
1623928991.099, lauv-roald, SmartX, 0.199
1623928991.253, lauv-roald, DVL, 0.000
1623928991.452, lauv-roald, DVL, 0.000
1623928991.599, lauv-roald, SmartX, 0.189
1623928991.653, lauv-roald, DVL, 0.000
1623928992.052, lauv-roald, DVL, 0.000
1623928992.099, lauv-roald, SmartX, 0.199
1623928992.251, lauv-roald, DVL, 0.000
1623928992.453, lauv-roald, DVL, 0.000
1623928992.599, lauv-roald, SmartX, 0.209
1623928992.851, lauv-roald, DVL, 0.000
1623928993.051, lauv-roald, DVL, 0.000
1623928993.099, lauv-roald, SmartX, 0.179
1623928993.252, lauv-roald, DVL, 0.000
1623928993.599, lauv-roald, SmartX, 0.219
1623928993.653, lauv-roald, DVL, 0.000
1623928993.852, lauv-roald, DVL, 0.000
1623928994.052, lauv-roald, DVL, 0.000
1623928994.099, lauv-roald, SmartX, 0.199
1623928994.452, lauv-roald, DVL, 0.000
1623928994.599, lauv-roald, SmartX, 0.179
1623928994.652, lauv-roald, DVL, 0.000
1623928994.852, lauv-roald, DVL, 0.000
1623928995.099, lauv-roald, SmartX, 0.219
1623928995.253, lauv-roald, DVL, 0.000
1623928995.453, lauv-roald, DVL, 0.000
1623928995.599, lauv-roald, SmartX, 0.189
1623928995.651, lauv-roald, DVL, 0.000
1623928996.051, lauv-roald, DVL, 0.000
1623928996.099, lauv-roald, SmartX, 0.199
1623928996.252, lauv-roald, DVL, 0.000
1623928996.454, lauv-roald, DVL, 0.000
1623928996.599, lauv-roald, SmartX, 0.189
1623928996.854, lauv-roald, DVL, 0.000
1623928997.054, lauv-roald, DVL, 0.000
1623928997.099, lauv-roald, SmartX, 0.189
1623928997.251, lauv-roald, DVL, 0.000
1623928997.599, lauv-roald, SmartX, 0.189
1623928997.652, lauv-roald, DVL, 0.000
1623928997.851, lauv-roald, DVL, 0.000
1623928998.052, lauv-roald, DVL, 0.000
1623928998.099, lauv-roald, SmartX, 0.189
1623928998.453, lauv-roald, DVL, 0.000
1623928998.599, lauv-roald, SmartX, 0.189
1623928998.651, lauv-roald, DVL, 0.000
1623928998.852, lauv-roald, DVL, 0.000
1623928999.099, lauv-roald, SmartX, 0.189
1623928999.261, lauv-roald, DVL, 0.000
1623928999.452, lauv-roald, DVL, 0.000
1623928999.599, lauv-roald, SmartX, 0.189
1623928999.653, lauv-roald, DVL, 0.000
1623929000.055, lauv-roald, DVL, 0.000
1623929000.099, lauv-roald, SmartX, 0.189
1623929000.252, lauv-roald, DVL, 0.000
1623929000.452, lauv-roald, DVL, 0.000
1623929000.599, lauv-roald, SmartX, 0.199
1623929000.852, lauv-roald, DVL, 0.000
1623929001.054, lauv-roald, DVL, 0.000
1623929001.099, lauv-roald, SmartX, 0.199
1623929001.254, lauv-roald, DVL, 0.000
1623929001.599, lauv-roald, SmartX, 0.189
1623929001.653, lauv-roald, DVL, 0.000
1623929001.854, lauv-roald, DVL, 0.000
1623929002.052, lauv-roald, DVL, 0.000
1623929002.099, lauv-roald, SmartX, 0.199
1623929002.453, lauv-roald, DVL, 0.000
1623929002.599, lauv-roald, SmartX, 0.199
1623929002.652, lauv-roald, DVL, 0.000
1623929002.853, lauv-roald, DVL, 0.000
1623929003.099, lauv-roald, SmartX, 0.189
1623929003.251, lauv-roald, DVL, 0.000
1623929003.452, lauv-roald, DVL, 0.000
1623929003.599, lauv-roald, SmartX, 0.199
1623929003.653, lauv-roald, DVL, 0.000
1623929004.052, lauv-roald, DVL, 0.000
1623929004.098, lauv-roald, SmartX, 0.189
1623929004.252, lauv-roald, DVL, 0.000
1623929004.454, lauv-roald, DVL, 0.000
1623929004.599, lauv-roald, SmartX, 0.189
1623929004.851, lauv-roald, DVL, 0.000
1623929005.050, lauv-roald, DVL, 0.000
1623929005.099, lauv-roald, SmartX, 0.199
1623929005.252, lauv-roald, DVL, 0.000
1623929005.599, lauv-roald, SmartX, 0.189
1623929005.653, lauv-roald, DVL, 0.000
1623929005.852, lauv-roald, DVL, 0.000
1623929006.054, lauv-roald, DVL, 0.000
1623929006.098, lauv-roald, SmartX, 0.189
1623929006.451, lauv-roald, DVL, 0.000
1623929006.599, lauv-roald, SmartX, 0.199
1623929006.652, lauv-roald, DVL, 0.000
1623929006.854, lauv-roald, DVL, 0.000
1623929007.098, lauv-roald, SmartX, 0.199
1623929007.253, lauv-roald, DVL, 0.000
1623929007.453, lauv-roald, DVL, 0.000
1623929007.598, lauv-roald, SmartX, 0.189
1623929007.652, lauv-roald, DVL, 0.000
1623929008.054, lauv-roald, DVL, 0.000
1623929008.098, lauv-roald, SmartX, 0.189
1623929008.250, lauv-roald, DVL, 0.000
1623929008.454, lauv-roald, DVL, 0.000
1623929008.598, lauv-roald, SmartX, 0.219
1623929008.852, lauv-roald, DVL, 0.000
1623929009.054, lauv-roald, DVL, 0.000
1623929009.098, lauv-roald, SmartX, 0.199
1623929009.254, lauv-roald, DVL, 0.000
1623929009.598, lauv-roald, SmartX, 0.199
1623929009.654, lauv-roald, DVL, 0.000
1623929009.854, lauv-roald, DVL, 0.000
1623929010.052, lauv-roald, DVL, 0.000
1623929010.098, lauv-roald, SmartX, 0.189
1623929010.451, lauv-roald, DVL, 0.000
1623929010.598, lauv-roald, SmartX, 0.189
1623929010.652, lauv-roald, DVL, 0.000
1623929010.854, lauv-roald, DVL, 0.000
1623929011.098, lauv-roald, SmartX, 0.189
1623929011.252, lauv-roald, DVL, 0.000
1623929011.452, lauv-roald, DVL, 0.000
1623929011.598, lauv-roald, SmartX, 0.209
1623929011.652, lauv-roald, DVL, 0.000
1623929012.052, lauv-roald, DVL, 0.000
1623929012.098, lauv-roald, SmartX, 0.199
1623929012.251, lauv-roald, DVL, 0.000
1623929012.451, lauv-roald, DVL, 0.000
1623929012.598, lauv-roald, SmartX, 0.199
1623929012.855, lauv-roald, DVL, 0.000
1623929013.051, lauv-roald, DVL, 0.000
1623929013.098, lauv-roald, SmartX, 0.199
1623929013.252, lauv-roald, DVL, 0.000
1623929013.598, lauv-roald, SmartX, 0.169
1623929013.654, lauv-roald, DVL, 0.000
1623929013.855, lauv-roald, DVL, 0.000
1623929014.054, lauv-roald, DVL, 0.000
1623929014.098, lauv-roald, SmartX, 0.199
1623929014.453, lauv-roald, DVL, 0.000
1623929014.598, lauv-roald, SmartX, 0.209
1623929014.651, lauv-roald, DVL, 0.000
1623929014.852, lauv-roald, DVL, 0.000
1623929015.098, lauv-roald, SmartX, 0.209
1623929015.253, lauv-roald, DVL, 0.000
1623929015.455, lauv-roald, DVL, 0.000
1623929015.598, lauv-roald, SmartX, 0.199
1623929015.654, lauv-roald, DVL, 0.000
1623929016.054, lauv-roald, DVL, 0.000
1623929016.098, lauv-roald, SmartX, 0.199
1623929016.254, lauv-roald, DVL, 0.000
1623929016.452, lauv-roald, DVL, 0.000
1623929016.598, lauv-roald, SmartX, 0.179
1623929016.855, lauv-roald, DVL, 0.000
1623929017.051, lauv-roald, DVL, 0.000
1623929017.098, lauv-roald, SmartX, 0.199
1623929017.253, lauv-roald, DVL, 0.000
1623929017.598, lauv-roald, SmartX, 0.189
1623929017.652, lauv-roald, DVL, 0.000
1623929017.850, lauv-roald, DVL, 0.000
1623929018.054, lauv-roald, DVL, 0.000
1623929018.097, lauv-roald, SmartX, 0.199
1623929018.451, lauv-roald, DVL, 0.000
1623929018.597, lauv-roald, SmartX, 0.199
1623929018.652, lauv-roald, DVL, 0.000
1623929018.852, lauv-roald, DVL, 0.000
1623929019.098, lauv-roald, SmartX, 0.189
1623929019.251, lauv-roald, DVL, 0.000
1623929019.452, lauv-roald, DVL, 0.000
1623929019.597, lauv-roald, SmartX, 0.189
1623929019.652, lauv-roald, DVL, 0.000
1623929020.054, lauv-roald, DVL, 0.000
1623929020.097, lauv-roald, SmartX, 0.219
1623929020.250, lauv-roald, DVL, 0.000
1623929020.454, lauv-roald, DVL, 0.000
1623929020.597, lauv-roald, SmartX, 0.219
1623929020.855, lauv-roald, DVL, 0.000
1623929021.050, lauv-roald, DVL, 0.000
1623929021.098, lauv-roald, SmartX, 0.209
1623929021.252, lauv-roald, DVL, 0.000
1623929021.597, lauv-roald, SmartX, 0.209
1623929021.650, lauv-roald, DVL, 0.000
1623929021.853, lauv-roald, DVL, 0.000
1623929022.053, lauv-roald, DVL, 0.000
1623929022.097, lauv-roald, SmartX, 0.199
1623929022.452, lauv-roald, DVL, 0.000
1623929022.597, lauv-roald, SmartX, 0.189
1623929022.652, lauv-roald, DVL, 0.000
1623929022.852, lauv-roald, DVL, 0.000
1623929023.097, lauv-roald, SmartX, 0.189
1623929023.243, lauv-roald, DVL, 0.000
1623929023.452, lauv-roald, DVL, 0.000
1623929023.597, lauv-roald, SmartX, 0.199
1623929023.651, lauv-roald, DVL, 0.000
1623929024.052, lauv-roald, DVL, 0.000
1623929024.097, lauv-roald, SmartX, 0.179
1623929024.251, lauv-roald, DVL, 0.000
1623929024.452, lauv-roald, DVL, 0.000
1623929024.597, lauv-roald, SmartX, 0.209
1623929024.852, lauv-roald, DVL, 0.000
1623929025.051, lauv-roald, DVL, 0.000
1623929025.097, lauv-roald, SmartX, 0.199
1623929025.251, lauv-roald, DVL, 0.000
1623929025.597, lauv-roald, SmartX, 0.189
1623929025.652, lauv-roald, DVL, 0.000
1623929025.851, lauv-roald, DVL, 0.000
1623929026.054, lauv-roald, DVL, 0.000
1623929026.097, lauv-roald, SmartX, 0.209
1623929026.452, lauv-roald, DVL, 0.000
1623929026.597, lauv-roald, SmartX, 0.199
1623929026.654, lauv-roald, DVL, 0.000
1623929026.853, lauv-roald, DVL, 0.000
1623929027.097, lauv-roald, SmartX, 0.219
1623929027.252, lauv-roald, DVL, 0.000
1623929027.450, lauv-roald, DVL, 0.000
1623929027.597, lauv-roald, SmartX, 0.199
1623929027.654, lauv-roald, DVL, 0.000
1623929028.052, lauv-roald, DVL, 0.000
1623929028.097, lauv-roald, SmartX, 0.239
1623929028.253, lauv-roald, DVL, 0.000
1623929028.455, lauv-roald, DVL, 0.000
1623929028.597, lauv-roald, SmartX, 0.239
1623929028.853, lauv-roald, DVL, 0.000
1623929029.054, lauv-roald, DVL, 0.000
1623929029.097, lauv-roald, SmartX, 0.259
1623929029.254, lauv-roald, DVL, 0.000
1623929029.597, lauv-roald, SmartX, 0.229
1623929029.654, lauv-roald, DVL, 0.000
1623929029.854, lauv-roald, DVL, 0.000
1623929030.051, lauv-roald, DVL, 0.000
1623929030.097, lauv-roald, SmartX, 0.269
1623929030.451, lauv-roald, DVL, 0.000
1623929030.597, lauv-roald, SmartX, 0.219
1623929030.653, lauv-roald, DVL, 0.000
1623929030.852, lauv-roald, DVL, 0.000
1623929031.097, lauv-roald, SmartX, 0.239
1623929031.253, lauv-roald, DVL, 0.000
1623929031.453, lauv-roald, DVL, 0.000
1623929031.597, lauv-roald, SmartX, 0.249
1623929031.654, lauv-roald, DVL, 0.000
1623929032.053, lauv-roald, DVL, 0.000
1623929032.097, lauv-roald, SmartX, 0.269
1623929032.253, lauv-roald, DVL, 0.000
1623929032.454, lauv-roald, DVL, 0.000
1623929032.596, lauv-roald, SmartX, 0.269
1623929032.856, lauv-roald, DVL, 0.000
1623929033.053, lauv-roald, DVL, 0.000
1623929033.096, lauv-roald, SmartX, 0.279
1623929033.255, lauv-roald, DVL, 0.000
1623929033.597, lauv-roald, SmartX, 0.298
1623929033.654, lauv-roald, DVL, 0.000
1623929033.853, lauv-roald, DVL, 0.000
1623929034.055, lauv-roald, DVL, 0.000
1623929034.097, lauv-roald, SmartX, 0.318
1623929034.454, lauv-roald, DVL, 0.004
1623929034.596, lauv-roald, SmartX, 0.348
1623929034.651, lauv-roald, DVL, 0.005
1623929034.854, lauv-roald, DVL, 0.024
1623929035.096, lauv-roald, SmartX, 0.388
1623929035.255, lauv-roald, DVL, 0.040
1623929035.454, lauv-roald, DVL, 0.057
1623929035.596, lauv-roald, SmartX, 0.388
1623929035.653, lauv-roald, DVL, 0.057
1623929036.054, lauv-roald, DVL, 0.054
1623929036.096, lauv-roald, SmartX, 0.418
1623929036.253, lauv-roald, DVL, 0.074
1623929036.452, lauv-roald, DVL, 0.080
1623929036.596, lauv-roald, SmartX, 0.438
1623929036.852, lauv-roald, DVL, 0.087
1623929037.052, lauv-roald, DVL, 0.091
1623929037.096, lauv-roald, SmartX, 0.448
1623929037.253, lauv-roald, DVL, 0.091
1623929037.596, lauv-roald, SmartX, 0.448
1623929037.650, lauv-roald, DVL, 0.109
1623929037.851, lauv-roald, DVL, 0.100
1623929038.052, lauv-roald, DVL, 0.100
1623929038.096, lauv-roald, SmartX, 0.438
1623929038.453, lauv-roald, DVL, 0.095
1623929038.596, lauv-roald, SmartX, 0.428
1623929038.653, lauv-roald, DVL, 0.093
1623929038.852, lauv-roald, DVL, 0.097
1623929039.096, lauv-roald, SmartX, 0.458
1623929039.253, lauv-roald, DVL, 0.110
1623929039.452, lauv-roald, DVL, 0.115
1623929039.596, lauv-roald, SmartX, 0.448
1623929039.653, lauv-roald, DVL, 0.106
1623929040.051, lauv-roald, DVL, 0.112
1623929040.096, lauv-roald, SmartX, 0.468
1623929040.254, lauv-roald, DVL, 0.121
1623929040.453, lauv-roald, DVL, 0.119
1623929040.596, lauv-roald, SmartX, 0.458
1623929040.854, lauv-roald, DVL, 0.121
1623929041.055, lauv-roald, DVL, 0.125
1623929041.096, lauv-roald, SmartX, 0.478
1623929041.250, lauv-roald, DVL, 0.129
1623929041.596, lauv-roald, SmartX, 0.458
1623929041.654, lauv-roald, DVL, 0.124
1623929041.853, lauv-roald, DVL, 0.120
1623929042.052, lauv-roald, DVL, 0.117
1623929042.096, lauv-roald, SmartX, 0.448
1623929042.453, lauv-roald, DVL, 0.104
1623929042.596, lauv-roald, SmartX, 0.418
1623929042.651, lauv-roald, DVL, 0.091
1623929042.854, lauv-roald, DVL, 0.083
1623929043.096, lauv-roald, SmartX, 0.378
1623929043.255, lauv-roald, DVL, 0.055
1623929043.454, lauv-roald, DVL, 0.039
1623929043.596, lauv-roald, SmartX, 0.368
1623929043.661, lauv-roald, DVL, 0.042
1623929044.053, lauv-roald, DVL, 0.025
1623929044.096, lauv-roald, SmartX, 0.368
1623929044.252, lauv-roald, DVL, 0.036
1623929044.453, lauv-roald, DVL, 0.042
1623929044.596, lauv-roald, SmartX, 0.408
1623929044.856, lauv-roald, DVL, 0.046
1623929045.053, lauv-roald, DVL, 0.052
1623929045.096, lauv-roald, SmartX, 0.438
1623929045.252, lauv-roald, DVL, 0.072
1623929045.596, lauv-roald, SmartX, 0.448
