timestamp, system, entity , value (psu)
1625577294.712, lauv-roald, SmartX, 10.925
1625577295.212, lauv-roald, SmartX, 10.961
1625577295.712, lauv-roald, SmartX, 10.946
1625577296.212, lauv-roald, SmartX, 10.989
1625577296.712, lauv-roald, SmartX, 10.941
1625577297.212, lauv-roald, SmartX, 10.910
1625577297.712, lauv-roald, SmartX, 10.923
1625577298.212, lauv-roald, SmartX, 11.012
1625577298.711, lauv-roald, SmartX, 10.989
1625577299.211, lauv-roald, SmartX, 10.938
1625577299.712, lauv-roald, SmartX, 10.969
1625577300.211, lauv-roald, SmartX, 10.987
1625577300.713, lauv-roald, SmartX, 10.941
1625577301.211, lauv-roald, SmartX, 11.014
1625577301.711, lauv-roald, SmartX, 10.948
1625577302.211, lauv-roald, SmartX, 10.970
1625577302.711, lauv-roald, SmartX, 11.049
1625577303.211, lauv-roald, SmartX, 10.969
1625577303.711, lauv-roald, SmartX, 10.999
1625577304.211, lauv-roald, SmartX, 11.051
1625577304.711, lauv-roald, SmartX, 11.018
1625577305.211, lauv-roald, SmartX, 11.007
1625577305.711, lauv-roald, SmartX, 11.035
1625577306.211, lauv-roald, SmartX, 10.990
1625577306.711, lauv-roald, SmartX, 11.004
1625577307.211, lauv-roald, SmartX, 11.117
1625577307.711, lauv-roald, SmartX, 11.053
1625577308.211, lauv-roald, SmartX, 11.076
1625577308.711, lauv-roald, SmartX, 11.181
1625577309.211, lauv-roald, SmartX, 11.084
1625577309.711, lauv-roald, SmartX, 11.157
1625577310.211, lauv-roald, SmartX, 11.271
1625577310.710, lauv-roald, SmartX, 11.206
1625577311.211, lauv-roald, SmartX, 11.185
1625577311.711, lauv-roald, SmartX, 11.217
1625577312.210, lauv-roald, SmartX, 11.209
1625577312.710, lauv-roald, SmartX, 11.255
1625577313.210, lauv-roald, SmartX, 11.265
1625577313.711, lauv-roald, SmartX, 11.301
1625577314.210, lauv-roald, SmartX, 11.254
1625577314.711, lauv-roald, SmartX, 11.247
1625577315.210, lauv-roald, SmartX, 11.184
1625577315.711, lauv-roald, SmartX, 11.238
1625577316.210, lauv-roald, SmartX, 11.270
1625577316.710, lauv-roald, SmartX, 11.188
1625577317.210, lauv-roald, SmartX, 11.263
1625577317.710, lauv-roald, SmartX, 11.313
1625577318.210, lauv-roald, SmartX, 11.194
1625577318.710, lauv-roald, SmartX, 11.198
1625577319.210, lauv-roald, SmartX, 11.303
1625577319.710, lauv-roald, SmartX, 11.283
1625577320.210, lauv-roald, SmartX, 11.267
1625577320.710, lauv-roald, SmartX, 11.239
1625577321.210, lauv-roald, SmartX, 11.231
1625577321.710, lauv-roald, SmartX, 11.234
1625577322.210, lauv-roald, SmartX, 11.172
1625577322.710, lauv-roald, SmartX, 11.150
1625577323.210, lauv-roald, SmartX, 11.015
1625577323.710, lauv-roald, SmartX, 10.789
1625577324.210, lauv-roald, SmartX, 10.693
1625577324.710, lauv-roald, SmartX, 10.621
1625577325.210, lauv-roald, SmartX, 10.628
1625577325.710, lauv-roald, SmartX, 10.697
1625577326.210, lauv-roald, SmartX, 11.288
1625577326.710, lauv-roald, SmartX, 11.801
1625577327.209, lauv-roald, SmartX, 11.925
1625577327.709, lauv-roald, SmartX, 12.030
1625577328.209, lauv-roald, SmartX, 12.100
1625577328.709, lauv-roald, SmartX, 12.628
1625577329.209, lauv-roald, SmartX, 12.930
1625577329.709, lauv-roald, SmartX, 13.437
1625577330.209, lauv-roald, SmartX, 13.771
1625577330.709, lauv-roald, SmartX, 14.182
1625577331.209, lauv-roald, SmartX, 14.240
1625577331.709, lauv-roald, SmartX, 13.871
1625577332.209, lauv-roald, SmartX, 13.616
1625577332.709, lauv-roald, SmartX, 13.677
1625577333.209, lauv-roald, SmartX, 14.172
1625577333.709, lauv-roald, SmartX, 14.061
1625577334.209, lauv-roald, SmartX, 14.105
1625577334.709, lauv-roald, SmartX, 13.901
1625577335.209, lauv-roald, SmartX, 13.577
1625577335.709, lauv-roald, SmartX, 13.542
1625577336.209, lauv-roald, SmartX, 13.591
1625577336.709, lauv-roald, SmartX, 13.632
1625577337.209, lauv-roald, SmartX, 13.567
1625577337.709, lauv-roald, SmartX, 13.567
1625577338.209, lauv-roald, SmartX, 13.619
1625577338.709, lauv-roald, SmartX, 13.752
1625577339.209, lauv-roald, SmartX, 13.874
1625577339.709, lauv-roald, SmartX, 13.959
1625577340.209, lauv-roald, SmartX, 14.041
1625577340.708, lauv-roald, SmartX, 14.096
1625577341.208, lauv-roald, SmartX, 14.133
1625577341.709, lauv-roald, SmartX, 14.162
1625577342.208, lauv-roald, SmartX, 14.245
1625577342.708, lauv-roald, SmartX, 14.281
1625577343.208, lauv-roald, SmartX, 14.352
1625577343.708, lauv-roald, SmartX, 14.437
1625577344.208, lauv-roald, SmartX, 14.470
1625577344.708, lauv-roald, SmartX, 14.334
1625577345.208, lauv-roald, SmartX, 13.998
1625577345.708, lauv-roald, SmartX, 13.982
1625577346.208, lauv-roald, SmartX, 13.855
1625577346.708, lauv-roald, SmartX, 13.851
1625577347.208, lauv-roald, SmartX, 14.038
1625577347.708, lauv-roald, SmartX, 14.183
1625577348.208, lauv-roald, SmartX, 14.244
1625577348.708, lauv-roald, SmartX, 14.222
1625577349.208, lauv-roald, SmartX, 14.146
1625577349.708, lauv-roald, SmartX, 14.041
1625577350.208, lauv-roald, SmartX, 13.939
1625577350.708, lauv-roald, SmartX, 13.717
1625577351.208, lauv-roald, SmartX, 13.982
1625577351.708, lauv-roald, SmartX, 14.211
1625577352.208, lauv-roald, SmartX, 14.316
1625577352.708, lauv-roald, SmartX, 14.154
1625577353.208, lauv-roald, SmartX, 14.020
1625577353.708, lauv-roald, SmartX, 14.229
1625577354.207, lauv-roald, SmartX, 14.106
1625577354.708, lauv-roald, SmartX, 13.598
1625577355.208, lauv-roald, SmartX, 13.037
1625577355.708, lauv-roald, SmartX, 13.144
1625577356.208, lauv-roald, SmartX, 13.035
1625577356.707, lauv-roald, SmartX, 13.249
1625577357.208, lauv-roald, SmartX, 13.565
1625577357.708, lauv-roald, SmartX, 13.719
1625577358.207, lauv-roald, SmartX, 13.399
1625577358.707, lauv-roald, SmartX, 13.400
1625577359.207, lauv-roald, SmartX, 13.434
1625577359.707, lauv-roald, SmartX, 13.679
1625577360.207, lauv-roald, SmartX, 13.785
1625577360.707, lauv-roald, SmartX, 13.790
1625577361.207, lauv-roald, SmartX, 13.901
1625577361.710, lauv-roald, SmartX, 14.176
1625577362.207, lauv-roald, SmartX, 14.228
1625577362.707, lauv-roald, SmartX, 14.052
1625577363.207, lauv-roald, SmartX, 13.955
1625577363.707, lauv-roald, SmartX, 13.447
1625577364.207, lauv-roald, SmartX, 13.033
1625577364.707, lauv-roald, SmartX, 13.174
1625577365.207, lauv-roald, SmartX, 13.245
1625577365.707, lauv-roald, SmartX, 13.744
1625577366.207, lauv-roald, SmartX, 13.747
1625577366.707, lauv-roald, SmartX, 13.583
1625577367.207, lauv-roald, SmartX, 13.380
1625577367.707, lauv-roald, SmartX, 13.507
1625577368.207, lauv-roald, SmartX, 13.827
1625577368.707, lauv-roald, SmartX, 14.219
1625577369.207, lauv-roald, SmartX, 14.674
1625577369.707, lauv-roald, SmartX, 15.127
1625577370.207, lauv-roald, SmartX, 15.424
1625577370.707, lauv-roald, SmartX, 15.656
1625577371.207, lauv-roald, SmartX, 16.430
1625577371.707, lauv-roald, SmartX, 16.503
1625577372.207, lauv-roald, SmartX, 16.523
1625577372.707, lauv-roald, SmartX, 17.250
1625577373.207, lauv-roald, SmartX, 17.190
1625577373.707, lauv-roald, SmartX, 17.136
1625577374.207, lauv-roald, SmartX, 17.064
1625577374.707, lauv-roald, SmartX, 17.002
1625577375.207, lauv-roald, SmartX, 16.976
1625577375.707, lauv-roald, SmartX, 16.661
1625577376.207, lauv-roald, SmartX, 16.009
1625577376.706, lauv-roald, SmartX, 15.512
1625577377.206, lauv-roald, SmartX, 14.639
1625577377.706, lauv-roald, SmartX, 12.939
1625577378.206, lauv-roald, SmartX, 13.381
1625577378.706, lauv-roald, SmartX, 12.502
1625577379.206, lauv-roald, SmartX, 10.788
1625577379.706, lauv-roald, SmartX, 11.014
1625577380.206, lauv-roald, SmartX, 11.297
1625577380.706, lauv-roald, SmartX, 9.986
1625577381.206, lauv-roald, SmartX, 9.087
1625577381.706, lauv-roald, SmartX, 9.114
1625577382.206, lauv-roald, SmartX, 9.262
1625577382.706, lauv-roald, SmartX, 9.290
1625577383.206, lauv-roald, SmartX, 9.241
1625577383.706, lauv-roald, SmartX, 9.284
1625577384.206, lauv-roald, SmartX, 9.142
1625577384.705, lauv-roald, SmartX, 9.016
1625577385.205, lauv-roald, SmartX, 8.977
1625577385.705, lauv-roald, SmartX, 9.263
1625577386.206, lauv-roald, SmartX, 9.011
1625577386.706, lauv-roald, SmartX, 9.087
1625577387.205, lauv-roald, SmartX, 9.206
1625577387.705, lauv-roald, SmartX, 9.027
1625577388.205, lauv-roald, SmartX, 9.145
1625577388.705, lauv-roald, SmartX, 9.058
1625577389.205, lauv-roald, SmartX, 8.855
1625577389.705, lauv-roald, SmartX, 9.021
1625577390.205, lauv-roald, SmartX, 8.683
1625577390.705, lauv-roald, SmartX, 8.620
1625577391.205, lauv-roald, SmartX, 8.632
1625577391.705, lauv-roald, SmartX, 8.459
1625577392.205, lauv-roald, SmartX, 8.537
1625577392.705, lauv-roald, SmartX, 8.559
1625577393.205, lauv-roald, SmartX, 8.298
1625577393.705, lauv-roald, SmartX, 8.439
1625577394.205, lauv-roald, SmartX, 8.121
1625577394.705, lauv-roald, SmartX, 8.233
1625577395.205, lauv-roald, SmartX, 7.989
1625577395.705, lauv-roald, SmartX, 7.529
1625577396.205, lauv-roald, SmartX, 7.686
1625577396.705, lauv-roald, SmartX, 7.458
1625577397.205, lauv-roald, SmartX, 7.223
1625577397.705, lauv-roald, SmartX, 7.341
1625577398.205, lauv-roald, SmartX, 7.433
1625577398.705, lauv-roald, SmartX, 7.164
1625577399.205, lauv-roald, SmartX, 7.142
1625577399.705, lauv-roald, SmartX, 7.074
1625577400.205, lauv-roald, SmartX, 6.763
1625577400.705, lauv-roald, SmartX, 7.071
1625577401.205, lauv-roald, SmartX, 7.166
1625577401.705, lauv-roald, SmartX, 6.962
1625577402.205, lauv-roald, SmartX, 7.015
1625577402.705, lauv-roald, SmartX, 7.028
1625577403.205, lauv-roald, SmartX, 6.946
1625577403.705, lauv-roald, SmartX, 6.987
1625577404.205, lauv-roald, SmartX, 6.950
1625577404.704, lauv-roald, SmartX, 6.938
1625577405.204, lauv-roald, SmartX, 6.934
1625577405.704, lauv-roald, SmartX, 6.987
1625577406.205, lauv-roald, SmartX, 6.825
1625577406.704, lauv-roald, SmartX, 6.877
1625577407.205, lauv-roald, SmartX, 6.806
1625577407.704, lauv-roald, SmartX, 6.771
1625577408.204, lauv-roald, SmartX, 6.770
1625577408.704, lauv-roald, SmartX, 6.580
1625577409.204, lauv-roald, SmartX, 6.479
1625577409.704, lauv-roald, SmartX, 6.580
1625577410.204, lauv-roald, SmartX, 6.339
1625577410.704, lauv-roald, SmartX, 6.358
1625577411.204, lauv-roald, SmartX, 6.241
1625577411.704, lauv-roald, SmartX, 6.053
1625577412.204, lauv-roald, SmartX, 6.106
1625577412.704, lauv-roald, SmartX, 6.022
1625577413.204, lauv-roald, SmartX, 5.966
1625577413.703, lauv-roald, SmartX, 6.030
1625577414.203, lauv-roald, SmartX, 5.981
1625577414.704, lauv-roald, SmartX, 5.999
1625577415.204, lauv-roald, SmartX, 5.954
1625577415.703, lauv-roald, SmartX, 6.066
1625577416.204, lauv-roald, SmartX, 6.056
1625577416.703, lauv-roald, SmartX, 6.055
1625577417.203, lauv-roald, SmartX, 5.994
1625577417.703, lauv-roald, SmartX, 6.010
1625577418.203, lauv-roald, SmartX, 6.434
1625577418.703, lauv-roald, SmartX, 6.061
1625577419.203, lauv-roald, SmartX, 6.532
1625577419.703, lauv-roald, SmartX, 6.418
1625577420.203, lauv-roald, SmartX, 6.453
1625577420.703, lauv-roald, SmartX, 6.648
1625577421.203, lauv-roald, SmartX, 6.477
1625577421.704, lauv-roald, SmartX, 6.970
1625577422.204, lauv-roald, SmartX, 7.228
1625577422.703, lauv-roald, SmartX, 7.089
1625577423.203, lauv-roald, SmartX, 6.806
1625577423.703, lauv-roald, SmartX, 7.256
1625577424.203, lauv-roald, SmartX, 7.149
1625577424.703, lauv-roald, SmartX, 6.910
1625577425.203, lauv-roald, SmartX, 7.145
1625577425.703, lauv-roald, SmartX, 7.225
1625577426.203, lauv-roald, SmartX, 7.187
1625577426.703, lauv-roald, SmartX, 6.949
1625577427.203, lauv-roald, SmartX, 7.222
1625577427.703, lauv-roald, SmartX, 7.100
1625577428.203, lauv-roald, SmartX, 7.135
1625577428.703, lauv-roald, SmartX, 7.345
1625577429.203, lauv-roald, SmartX, 7.076
1625577429.703, lauv-roald, SmartX, 7.084
1625577430.203, lauv-roald, SmartX, 7.560
1625577430.704, lauv-roald, SmartX, 7.682
1625577431.203, lauv-roald, SmartX, 7.250
1625577431.703, lauv-roald, SmartX, 7.118
1625577432.203, lauv-roald, SmartX, 7.499
1625577432.703, lauv-roald, SmartX, 7.363
1625577433.203, lauv-roald, SmartX, 7.540
1625577433.703, lauv-roald, SmartX, 7.258
1625577434.203, lauv-roald, SmartX, 7.159
1625577434.702, lauv-roald, SmartX, 7.345
1625577435.202, lauv-roald, SmartX, 7.234
1625577435.702, lauv-roald, SmartX, 7.257
1625577436.202, lauv-roald, SmartX, 7.224
1625577436.702, lauv-roald, SmartX, 6.942
1625577437.202, lauv-roald, SmartX, 7.259
1625577437.702, lauv-roald, SmartX, 6.911
1625577438.202, lauv-roald, SmartX, 7.238
1625577438.702, lauv-roald, SmartX, 7.373
1625577439.202, lauv-roald, SmartX, 7.156
1625577439.702, lauv-roald, SmartX, 7.344
1625577440.202, lauv-roald, SmartX, 6.738
1625577440.702, lauv-roald, SmartX, 6.715
1625577441.202, lauv-roald, SmartX, 6.385
1625577441.702, lauv-roald, SmartX, 5.381
1625577442.201, lauv-roald, SmartX, 5.310
1625577442.702, lauv-roald, SmartX, 6.560
1625577443.202, lauv-roald, SmartX, 8.488
1625577443.702, lauv-roald, SmartX, 9.617
1625577444.202, lauv-roald, SmartX, 9.827
1625577444.702, lauv-roald, SmartX, 10.246
1625577445.202, lauv-roald, SmartX, 10.620
1625577445.701, lauv-roald, SmartX, 10.592
1625577446.202, lauv-roald, SmartX, 10.541
1625577446.702, lauv-roald, SmartX, 11.287
1625577447.201, lauv-roald, SmartX, 12.251
1625577447.702, lauv-roald, SmartX, 13.190
1625577448.201, lauv-roald, SmartX, 13.285
1625577448.701, lauv-roald, SmartX, 13.114
1625577449.202, lauv-roald, SmartX, 12.310
1625577449.701, lauv-roald, SmartX, 11.628
1625577450.201, lauv-roald, SmartX, 11.139
1625577450.701, lauv-roald, SmartX, 10.820
1625577451.201, lauv-roald, SmartX, 10.550
1625577451.701, lauv-roald, SmartX, 10.580
1625577452.201, lauv-roald, SmartX, 11.197
1625577452.701, lauv-roald, SmartX, 12.329
1625577453.201, lauv-roald, SmartX, 12.191
1625577453.701, lauv-roald, SmartX, 12.138
1625577454.201, lauv-roald, SmartX, 12.369
1625577454.701, lauv-roald, SmartX, 12.968
1625577455.201, lauv-roald, SmartX, 13.217
1625577455.701, lauv-roald, SmartX, 13.151
1625577456.201, lauv-roald, SmartX, 13.066
1625577456.701, lauv-roald, SmartX, 13.054
1625577457.201, lauv-roald, SmartX, 13.283
1625577457.701, lauv-roald, SmartX, 13.180
1625577458.201, lauv-roald, SmartX, 13.021
1625577458.700, lauv-roald, SmartX, 12.668
1625577459.201, lauv-roald, SmartX, 11.360
1625577459.701, lauv-roald, SmartX, 11.729
1625577460.201, lauv-roald, SmartX, 10.731
1625577460.701, lauv-roald, SmartX, 7.943
1625577461.200, lauv-roald, SmartX, 9.017
1625577461.700, lauv-roald, SmartX, 9.177
1625577462.200, lauv-roald, SmartX, 7.184
1625577462.700, lauv-roald, SmartX, 7.164
1625577463.201, lauv-roald, SmartX, 7.065
1625577463.701, lauv-roald, SmartX, 7.207
1625577464.200, lauv-roald, SmartX, 7.456
1625577464.700, lauv-roald, SmartX, 7.184
1625577465.200, lauv-roald, SmartX, 7.055
1625577465.700, lauv-roald, SmartX, 7.073
1625577466.200, lauv-roald, SmartX, 7.131
1625577466.700, lauv-roald, SmartX, 7.047
1625577467.200, lauv-roald, SmartX, 6.948
1625577467.700, lauv-roald, SmartX, 6.829
1625577468.200, lauv-roald, SmartX, 6.865
1625577468.700, lauv-roald, SmartX, 6.816
1625577469.200, lauv-roald, SmartX, 6.859
1625577469.700, lauv-roald, SmartX, 6.842
1625577470.200, lauv-roald, SmartX, 6.901
1625577470.700, lauv-roald, SmartX, 6.924
1625577471.200, lauv-roald, SmartX, 7.045
1625577471.700, lauv-roald, SmartX, 7.029
1625577472.200, lauv-roald, SmartX, 6.989
1625577472.700, lauv-roald, SmartX, 6.831
1625577473.200, lauv-roald, SmartX, 6.771
1625577473.700, lauv-roald, SmartX, 6.798
1625577474.200, lauv-roald, SmartX, 6.654
1625577474.700, lauv-roald, SmartX, 6.811
1625577475.199, lauv-roald, SmartX, 6.695
1625577475.700, lauv-roald, SmartX, 6.781
1625577476.200, lauv-roald, SmartX, 6.923
1625577476.699, lauv-roald, SmartX, 6.632
1625577477.199, lauv-roald, SmartX, 6.494
1625577477.699, lauv-roald, SmartX, 6.698
1625577478.199, lauv-roald, SmartX, 6.634
1625577478.699, lauv-roald, SmartX, 6.497
1625577479.199, lauv-roald, SmartX, 6.368
1625577479.699, lauv-roald, SmartX, 6.533
1625577480.199, lauv-roald, SmartX, 6.590
1625577480.699, lauv-roald, SmartX, 6.315
1625577481.199, lauv-roald, SmartX, 6.169
1625577481.699, lauv-roald, SmartX, 6.265
1625577482.199, lauv-roald, SmartX, 6.123
1625577482.699, lauv-roald, SmartX, 5.752
1625577483.199, lauv-roald, SmartX, 6.379
1625577483.699, lauv-roald, SmartX, 6.604
1625577484.199, lauv-roald, SmartX, 6.224
1625577484.699, lauv-roald, SmartX, 6.539
1625577485.199, lauv-roald, SmartX, 6.466
1625577485.699, lauv-roald, SmartX, 6.665
1625577486.199, lauv-roald, SmartX, 6.376
1625577486.699, lauv-roald, SmartX, 6.727
1625577487.199, lauv-roald, SmartX, 6.515
1625577487.699, lauv-roald, SmartX, 6.630
1625577488.199, lauv-roald, SmartX, 6.686
1625577488.699, lauv-roald, SmartX, 6.396
1625577489.199, lauv-roald, SmartX, 6.648
1625577489.699, lauv-roald, SmartX, 6.648
1625577490.199, lauv-roald, SmartX, 6.696
1625577490.699, lauv-roald, SmartX, 6.573
1625577491.198, lauv-roald, SmartX, 6.763
1625577491.698, lauv-roald, SmartX, 6.609
1625577492.199, lauv-roald, SmartX, 6.767
1625577492.699, lauv-roald, SmartX, 6.925
1625577493.198, lauv-roald, SmartX, 6.586
1625577493.699, lauv-roald, SmartX, 6.736
1625577494.198, lauv-roald, SmartX, 6.765
1625577494.698, lauv-roald, SmartX, 6.595
1625577495.198, lauv-roald, SmartX, 6.585
1625577495.698, lauv-roald, SmartX, 6.605
1625577496.198, lauv-roald, SmartX, 6.687
1625577496.698, lauv-roald, SmartX, 6.468
1625577497.198, lauv-roald, SmartX, 6.507
1625577497.698, lauv-roald, SmartX, 6.515
1625577498.198, lauv-roald, SmartX, 6.497
1625577498.698, lauv-roald, SmartX, 6.492
1625577499.198, lauv-roald, SmartX, 6.781
1625577499.698, lauv-roald, SmartX, 6.317
1625577500.198, lauv-roald, SmartX, 6.354
1625577500.698, lauv-roald, SmartX, 6.436
1625577501.198, lauv-roald, SmartX, 6.253
1625577501.698, lauv-roald, SmartX, 6.439
1625577502.198, lauv-roald, SmartX, 6.482
1625577502.698, lauv-roald, SmartX, 6.216
1625577503.197, lauv-roald, SmartX, 6.559
1625577503.698, lauv-roald, SmartX, 6.443
1625577504.197, lauv-roald, SmartX, 6.333
1625577504.698, lauv-roald, SmartX, 6.492
1625577505.198, lauv-roald, SmartX, 6.510
1625577505.698, lauv-roald, SmartX, 6.395
1625577506.197, lauv-roald, SmartX, 6.449
1625577506.698, lauv-roald, SmartX, 6.398
1625577507.197, lauv-roald, SmartX, 6.330
1625577507.697, lauv-roald, SmartX, 6.406
1625577508.197, lauv-roald, SmartX, 6.501
1625577508.697, lauv-roald, SmartX, 6.418
1625577509.197, lauv-roald, SmartX, 6.411
1625577509.697, lauv-roald, SmartX, 6.491
1625577510.197, lauv-roald, SmartX, 6.626
1625577510.697, lauv-roald, SmartX, 6.447
1625577511.197, lauv-roald, SmartX, 6.260
1625577511.697, lauv-roald, SmartX, 6.438
1625577512.197, lauv-roald, SmartX, 6.380
1625577512.697, lauv-roald, SmartX, 6.407
1625577513.197, lauv-roald, SmartX, 6.243
1625577513.697, lauv-roald, SmartX, 6.435
1625577514.197, lauv-roald, SmartX, 6.466
1625577514.697, lauv-roald, SmartX, 6.390
1625577515.197, lauv-roald, SmartX, 6.275
1625577515.697, lauv-roald, SmartX, 6.059
1625577516.197, lauv-roald, SmartX, 6.340
1625577516.697, lauv-roald, SmartX, 6.203
1625577517.197, lauv-roald, SmartX, 6.058
1625577517.697, lauv-roald, SmartX, 6.438
1625577518.197, lauv-roald, SmartX, 6.312
1625577518.697, lauv-roald, SmartX, 6.166
1625577519.197, lauv-roald, SmartX, 6.477
1625577519.697, lauv-roald, SmartX, 6.770
1625577520.197, lauv-roald, SmartX, 6.593
1625577520.697, lauv-roald, SmartX, 6.456
1625577521.196, lauv-roald, SmartX, 7.160
1625577521.696, lauv-roald, SmartX, 6.749
1625577522.196, lauv-roald, SmartX, 6.929
1625577522.696, lauv-roald, SmartX, 7.330
1625577523.197, lauv-roald, SmartX, 7.345
1625577523.696, lauv-roald, SmartX, 7.185
1625577524.196, lauv-roald, SmartX, 7.053
1625577524.696, lauv-roald, SmartX, 7.805
1625577525.196, lauv-roald, SmartX, 7.205
1625577525.696, lauv-roald, SmartX, 7.954
1625577526.196, lauv-roald, SmartX, 7.282
1625577526.696, lauv-roald, SmartX, 8.070
1625577527.196, lauv-roald, SmartX, 7.687
1625577527.696, lauv-roald, SmartX, 8.184
1625577528.196, lauv-roald, SmartX, 7.563
1625577528.696, lauv-roald, SmartX, 8.429
1625577529.196, lauv-roald, SmartX, 7.860
1625577529.696, lauv-roald, SmartX, 8.237
1625577530.196, lauv-roald, SmartX, 8.481
1625577530.696, lauv-roald, SmartX, 8.056
1625577531.196, lauv-roald, SmartX, 8.077
1625577531.696, lauv-roald, SmartX, 8.120
1625577532.196, lauv-roald, SmartX, 7.886
1625577532.696, lauv-roald, SmartX, 7.940
1625577533.196, lauv-roald, SmartX, 8.147
1625577533.695, lauv-roald, SmartX, 7.699
1625577534.195, lauv-roald, SmartX, 8.034
1625577534.696, lauv-roald, SmartX, 8.103
1625577535.196, lauv-roald, SmartX, 8.080
1625577535.696, lauv-roald, SmartX, 7.999
1625577536.195, lauv-roald, SmartX, 8.147
1625577536.695, lauv-roald, SmartX, 8.400
1625577537.195, lauv-roald, SmartX, 8.184
1625577537.695, lauv-roald, SmartX, 8.087
1625577538.195, lauv-roald, SmartX, 8.409
1625577538.695, lauv-roald, SmartX, 8.008
1625577539.195, lauv-roald, SmartX, 7.945
1625577539.695, lauv-roald, SmartX, 8.360
1625577540.195, lauv-roald, SmartX, 8.519
1625577540.695, lauv-roald, SmartX, 8.054
1625577541.195, lauv-roald, SmartX, 8.042
1625577541.695, lauv-roald, SmartX, 8.554
1625577542.195, lauv-roald, SmartX, 8.343
1625577542.695, lauv-roald, SmartX, 8.478
1625577543.195, lauv-roald, SmartX, 8.539
1625577543.695, lauv-roald, SmartX, 8.448
1625577544.195, lauv-roald, SmartX, 8.410
1625577544.695, lauv-roald, SmartX, 8.345
1625577545.195, lauv-roald, SmartX, 8.728
1625577545.695, lauv-roald, SmartX, 8.376
1625577546.195, lauv-roald, SmartX, 8.568
1625577546.695, lauv-roald, SmartX, 8.569
1625577547.195, lauv-roald, SmartX, 8.540
1625577547.695, lauv-roald, SmartX, 9.094
1625577548.195, lauv-roald, SmartX, 8.898
1625577548.694, lauv-roald, SmartX, 8.490
1625577549.194, lauv-roald, SmartX, 8.953
1625577549.694, lauv-roald, SmartX, 8.787
1625577550.194, lauv-roald, SmartX, 8.509
1625577550.694, lauv-roald, SmartX, 8.785
1625577551.194, lauv-roald, SmartX, 8.905
1625577551.694, lauv-roald, SmartX, 8.649
1625577552.194, lauv-roald, SmartX, 8.682
1625577552.694, lauv-roald, SmartX, 8.823
1625577553.194, lauv-roald, SmartX, 8.769
1625577553.694, lauv-roald, SmartX, 8.578
1625577554.194, lauv-roald, SmartX, 8.772
1625577554.694, lauv-roald, SmartX, 8.721
1625577555.194, lauv-roald, SmartX, 8.427
1625577555.694, lauv-roald, SmartX, 9.234
1625577556.194, lauv-roald, SmartX, 8.799
1625577556.694, lauv-roald, SmartX, 9.406
1625577557.194, lauv-roald, SmartX, 10.230
1625577557.694, lauv-roald, SmartX, 9.127
1625577558.194, lauv-roald, SmartX, 9.790
1625577558.695, lauv-roald, SmartX, 9.877
1625577559.194, lauv-roald, SmartX, 9.290
1625577559.694, lauv-roald, SmartX, 9.469
1625577560.194, lauv-roald, SmartX, 9.990
1625577560.694, lauv-roald, SmartX, 9.314
1625577561.194, lauv-roald, SmartX, 9.200
1625577561.694, lauv-roald, SmartX, 9.794
1625577562.194, lauv-roald, SmartX, 9.269
1625577562.694, lauv-roald, SmartX, 10.068
1625577563.193, lauv-roald, SmartX, 9.567
1625577563.694, lauv-roald, SmartX, 9.557
1625577564.194, lauv-roald, SmartX, 9.818
1625577564.694, lauv-roald, SmartX, 9.331
1625577565.194, lauv-roald, SmartX, 9.565
1625577565.693, lauv-roald, SmartX, 9.471
1625577566.193, lauv-roald, SmartX, 9.401
1625577566.694, lauv-roald, SmartX, 9.469
1625577567.193, lauv-roald, SmartX, 9.017
1625577567.693, lauv-roald, SmartX, 9.776
1625577568.193, lauv-roald, SmartX, 9.862
1625577568.693, lauv-roald, SmartX, 9.796
1625577569.193, lauv-roald, SmartX, 9.811
1625577569.693, lauv-roald, SmartX, 9.522
1625577570.193, lauv-roald, SmartX, 10.289
1625577570.694, lauv-roald, SmartX, 9.997
1625577571.193, lauv-roald, SmartX, 10.486
1625577571.693, lauv-roald, SmartX, 10.225
1625577572.193, lauv-roald, SmartX, 9.934
1625577572.693, lauv-roald, SmartX, 10.327
1625577573.193, lauv-roald, SmartX, 10.321
1625577573.693, lauv-roald, SmartX, 9.705
1625577574.193, lauv-roald, SmartX, 10.179
1625577574.695, lauv-roald, SmartX, 10.292
1625577575.193, lauv-roald, SmartX, 10.249
1625577575.693, lauv-roald, SmartX, 10.284
1625577576.193, lauv-roald, SmartX, 10.461
1625577576.693, lauv-roald, SmartX, 10.148
1625577577.193, lauv-roald, SmartX, 10.034
1625577577.693, lauv-roald, SmartX, 10.384
1625577578.193, lauv-roald, SmartX, 10.265
1625577578.694, lauv-roald, SmartX, 10.055
1625577579.193, lauv-roald, SmartX, 10.389
1625577579.692, lauv-roald, SmartX, 10.534
1625577580.193, lauv-roald, SmartX, 10.251
1625577580.693, lauv-roald, SmartX, 10.426
1625577581.192, lauv-roald, SmartX, 10.562
1625577581.692, lauv-roald, SmartX, 10.471
1625577582.192, lauv-roald, SmartX, 10.551
1625577582.693, lauv-roald, SmartX, 10.348
1625577583.192, lauv-roald, SmartX, 10.358
1625577583.693, lauv-roald, SmartX, 10.522
1625577584.192, lauv-roald, SmartX, 10.597
1625577584.692, lauv-roald, SmartX, 10.238
1625577585.192, lauv-roald, SmartX, 10.255
