timestamp, system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1625575327.273, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54959941, -0.02132490, -0.08755321
1625575327.672, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56059670, -0.02755821, -0.08749445
1625575327.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57083702, -0.01795956, -0.08150109
1625575328.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56218469, -0.00181213, -0.07956762
1625575328.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55920959, -0.02533558, -0.08594348
1625575328.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56476378, -0.03064156, -0.08682529
1625575328.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53036928, 0.00516072, -0.08746565
1625575329.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55619133, -0.01308674, -0.08859880
1625575329.472, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55023766, -0.02908501, -0.10223923
1625575329.676, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55450249, -0.04222354, -0.09144744
1625575330.075, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54835880, -0.03742248, -0.08160252
1625575330.271, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56397092, -0.05633709, -0.08441783
1625575330.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55635381, -0.02882850, -0.09009545
1625575330.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55243635, -0.04595986, -0.08721696
1625575331.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57161057, -0.00236255, -0.08397738
1625575331.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55073476, 0.02391109, -0.08264770
1625575331.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57247818, -0.01038560, -0.07869329
1625575331.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55657649, -0.01514459, -0.08807831
1625575332.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56403589, 0.00202999, -0.07373534
1625575332.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53106976, 0.00851119, -0.08354893
1625575332.673, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54419148, -0.02030018, -0.09697723
1625575332.871, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54611456, -0.04063338, -0.08818580
1625575333.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54562247, 0.00297347, -0.08423144
1625575333.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57583475, -0.03016502, -0.08317256
1625575333.674, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56045032, -0.05664262, -0.07069539
1625575334.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56227601, -0.02579111, -0.06628086
1625575334.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57278752, -0.00799045, -0.06099262
1625575334.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54909718, -0.02610514, -0.06588397
1625575334.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55050635, 0.02365699, -0.06283347
1625575335.069, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55991554, -0.00109622, -0.07553817
1625575335.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56362641, 0.01184788, -0.08839683
1625575335.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59464276, 0.00202259, -0.09189446
1625575335.872, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57166553, -0.02698597, -0.10683146
1625575336.070, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57116270, -0.02922952, -0.09853268
1625575336.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54645765, -0.00675800, -0.09410077
1625575336.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59967709, -0.05796352, -0.08175499
1625575336.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54968786, -0.02397427, -0.08110493
1625575337.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57471955, 0.00482976, -0.06092315
1625575337.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59820235, -0.02915326, -0.06752665
1625575337.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54734290, -0.01520014, -0.06487903
1625575338.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55436099, -0.02429146, -0.07094723
1625575338.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53319097, -0.00241983, -0.08295383
1625575338.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55523944, -0.01107416, -0.09029344
1625575338.871, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55760276, -0.03089246, -0.08794650
1625575339.075, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52873683, 0.00095081, -0.09317537
1625575339.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58298945, -0.01223779, -0.08446682
1625575339.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58312058, -0.01671153, -0.06590680
1625575339.872, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57329273, -0.02792543, -0.07384764
1625575340.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56995571, -0.00681123, -0.07560009
1625575340.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54571939, -0.00580961, -0.06607906
1625575340.674, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56607771, -0.00524133, -0.06648965
1625575340.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54239535, -0.01640317, -0.07918690
1625575341.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57289290, -0.01787600, -0.08765484
1625575341.473, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55722117, -0.02887672, -0.08796425
1625575341.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58397233, -0.04375580, -0.07812842
1625575342.072, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54846621, -0.02567884, -0.07040498
1625575342.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57240272, -0.03621662, -0.07439937
1625575342.472, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55985975, -0.06312874, -0.06971566
1625575342.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54709458, -0.01402393, -0.07108486
1625575343.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56697607, -0.02806973, -0.07702240
1625575343.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54326344, 0.02482748, -0.07921367
1625575343.672, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56257892, 0.00917959, -0.09711783
1625575343.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58230042, 0.01225808, -0.10491178
1625575344.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56554031, -0.00772551, -0.09631904
1625575344.470, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56144261, 0.02880454, -0.10708188
1625575344.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60182118, 0.01066670, -0.10754652
1625575344.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57963300, -0.04273546, -0.09258149
1625575345.272, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57330668, -0.00091469, -0.07867347
1625575345.473, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53741574, 0.02355957, -0.08075920
1625575345.673, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56578469, 0.01985899, -0.08280021
1625575346.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55081272, 0.03185883, -0.08536670
1625575346.272, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56190801, 0.03149024, -0.07371932
1625575346.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58449721, 0.01782539, -0.08847464
1625575346.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55156255, 0.00598615, -0.09415670
1625575347.075, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54070854, 0.03975955, -0.09392967
1625575347.274, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54423583, 0.00616682, -0.09028695
1625575347.675, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52562833, -0.00289220, -0.08398701
1625575347.871, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56276274, -0.01375353, -0.08548149
1625575348.075, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54305577, 0.01102006, -0.08415091
1625575348.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54757023, 0.04091328, -0.07935307
1625575348.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55311263, 0.02607700, -0.07557590
1625575348.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55593467, 0.01181176, -0.07878030
1625575349.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54821777, 0.01553530, -0.09155560
1625575349.472, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54482508, -0.00744301, -0.08238700
1625575349.677, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57235289, 0.00746104, -0.07499639
1625575350.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58295691, -0.01711938, -0.07404975
1625575350.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59130478, -0.02612385, -0.07150208
1625575350.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57511854, 0.00140914, -0.06671926
1625575350.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55526054, -0.01816139, -0.07080623
1625575351.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56517172, -0.00232303, -0.06047923
1625575351.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56593359, -0.02765352, -0.07264600
1625575351.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55356777, -0.00372386, -0.08191632
1625575351.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57762372, 0.03658837, -0.09012564
1625575352.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52127695, 0.01302859, -0.09395620
1625575352.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55884302, -0.01824346, -0.09290422
1625575352.673, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55368817, 0.00740901, -0.09525854
1625575352.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57726622, -0.00187802, -0.09696355
1625575353.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56746840, -0.03826183, -0.08290130
1625575353.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56392384, -0.01867223, -0.08582616
1625575353.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55958724, -0.03225550, -0.09550964
1625575354.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56994522, -0.00667536, -0.08224391
1625575354.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58327353, -0.01094055, -0.07618760
1625575354.474, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55131054, 0.00659582, -0.07991693
1625575354.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52956629, 0.02164835, -0.06789546
1625575355.069, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55027831, 0.01640528, -0.07322551
1625575355.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55615604, 0.02410135, -0.08020861
1625575355.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53019941, 0.01083302, -0.09219170
1625575355.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56296706, 0.01219296, -0.10260386
1625575356.072, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55316627, -0.00612012, -0.11125360
1625575356.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56301427, 0.00091097, -0.11379917
1625575356.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55296493, -0.01604396, -0.09312385
1625575356.877, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58545578, -0.01652926, -0.08758837
1625575357.274, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56111252, -0.00995445, -0.06851353
1625575357.472, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57359123, 0.01711330, -0.06487941
1625575357.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54799581, 0.00403589, -0.05477785
1625575358.076, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55219972, 0.02187681, -0.08753490
1625575358.276, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54893804, 0.00607297, -0.09479718
1625575358.474, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56595528, 0.02624658, -0.08685011
1625575358.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55238104, 0.02760258, -0.10900284
1625575359.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58701730, 0.01929769, -0.10363708
1625575359.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56167579, -0.00228766, -0.10206305
1625575359.673, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58827090, -0.02001321, -0.08754582
1625575359.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56293023, -0.01402524, -0.08945303
1625575360.071, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55908120, -0.00553519, -0.09384172
1625575360.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54242396, -0.02115741, -0.08166012
1625575360.672, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56273520, -0.02143410, -0.08942600
1625575360.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55006516, -0.01449570, -0.08375866
1625575361.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53517902, 0.01828057, -0.09185886
1625575361.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57099330, -0.01361826, -0.10274463
1625575361.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55358064, 0.00602123, -0.10322633
1625575362.073, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57199967, 0.00835395, -0.08575462
1625575362.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57360232, -0.00077203, -0.08708190
1625575362.470, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56019926, 0.00828764, -0.08240719
1625575362.874, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56155276, 0.01879370, -0.07043153
1625575363.075, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52662683, -0.00448602, -0.07060134
1625575363.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55691504, 0.02090228, -0.07151518
1625575363.672, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56008244, -0.01155186, -0.09438757
1625575363.873, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55192399, 0.00795919, -0.09966487
1625575364.071, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53220582, 0.02571321, -0.10038218
1625575364.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57219815, 0.00249237, -0.10091918
1625575364.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56401587, -0.00873438, -0.10837871
1625575364.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53943741, -0.03623724, -0.10131542
1625575365.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54046988, -0.03649107, -0.09942992
1625575365.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60128605, -0.00511837, -0.08805377
1625575365.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58641982, -0.02237186, -0.08742184
1625575366.073, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54603767, 0.00553024, -0.07723766
1625575366.273, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54074907, 0.00455329, -0.06121127
1625575366.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55591369, 0.01629934, -0.07298883
1625575366.871, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54551363, 0.04026181, -0.08337280
1625575367.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54329121, 0.03508699, -0.08837648
1625575367.274, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55941081, -0.02320048, -0.08083733
1625575367.670, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52059472, 0.01684782, -0.08979694
1625575367.873, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54821265, 0.01422238, -0.09293305
1625575368.072, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56347024, -0.00291276, -0.08699144
1625575368.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55184889, 0.01819012, -0.08115727
1625575368.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54405689, 0.04293609, -0.08445165
1625575368.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57760787, -0.00283259, -0.09318663
1625575369.272, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57510722, -0.01970366, -0.08980598
1625575369.473, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53623104, -0.00165221, -0.09017528
1625575369.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55404103, -0.00745329, -0.09094738
1625575370.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57496846, -0.02439818, -0.08894309
1625575370.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56406832, -0.01361784, -0.07306246
1625575370.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54127479, -0.01872769, -0.07683726
1625575370.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56616461, 0.01617295, -0.07317828
1625575371.073, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53456700, 0.01807430, -0.08550941
1625575371.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51034319, 0.03172255, -0.09837374
1625575371.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54214060, 0.00373563, -0.10811568
1625575371.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53301001, -0.00083232, -0.11747084
1625575372.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53593624, -0.01726770, -0.11545458
1625575372.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54416275, -0.01308945, -0.11307547
1625575372.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55328870, -0.02538314, -0.09856170
1625575372.872, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58674121, -0.02923796, -0.09443716
1625575373.271, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56781495, -0.00373876, -0.07968142
1625575373.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54523909, -0.00247169, -0.06795607
1625575373.675, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57411170, 0.00737578, -0.06777558
1625575374.073, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52798915, 0.00755411, -0.06800859
1625575374.272, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50952852, 0.03061920, -0.07593919
1625575374.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52803767, 0.04125372, -0.08615170
1625575374.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53446448, 0.03599092, -0.08728702
1625575375.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54970419, -0.00236067, -0.10003413
1625575375.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52542758, -0.00515115, -0.09011267
1625575375.671, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54517984, -0.00311911, -0.09511594
1625575375.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55938220, -0.02975932, -0.08715013
1625575376.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53102601, 0.00702223, -0.08066110
1625575376.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54305434, -0.00119624, -0.08011988
1625575376.673, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52387035, 0.01817390, -0.07175522
1625575376.872, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54540038, -0.00847024, -0.09028607
1625575377.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54621124, -0.00787112, -0.08924539
1625575377.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54744434, -0.02379414, -0.10163663
1625575377.674, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51823759, -0.03876314, -0.09802552
1625575378.073, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52767026, -0.01470914, -0.07826373
1625575378.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53782523, -0.02128217, -0.06579942
1625575378.473, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56434047, -0.03226885, -0.06733088
1625575378.876, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54881644, 0.00559735, -0.07359052
1625575379.070, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57325780, 0.00641164, -0.09221156
1625575379.276, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54927623, 0.01598451, -0.11129160
1625575379.670, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54969168, -0.02533355, -0.10938181
1625575379.875, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56990588, 0.02028555, -0.11207435
1625575380.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55108619, -0.02034223, -0.09635025
1625575380.470, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58161044, -0.02806622, -0.08855904
1625575380.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55502331, -0.01680160, -0.09150194
1625575380.872, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55015945, -0.01094958, -0.09493598
1625575381.270, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56561422, 0.01720929, -0.09045304
1625575381.470, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54261208, 0.04246232, -0.08024328
1625575381.676, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53414488, 0.01555565, -0.09456513
1625575382.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52948272, 0.04379070, -0.08562442
1625575382.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52830482, 0.01749498, -0.08766480
1625575382.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55777335, 0.01686758, -0.09106170
1625575382.868, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55385649, -0.00403893, -0.08993492
1625575383.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54663801, 0.00291568, -0.09139102
1625575383.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54080081, 0.00716794, -0.09630165
1625575383.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54019928, 0.00533167, -0.09174009
1625575383.869, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54503167, -0.00132209, -0.09991357
1625575384.074, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55735540, 0.00216725, -0.08041719
1625575384.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53012145, 0.02429271, -0.07658382
1625575384.676, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54347527, 0.00939399, -0.07859764
1625575384.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55790699, 0.00265425, -0.08644600
1625575385.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55325580, -0.01017478, -0.09254005
1625575385.472, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54650044, -0.01561600, -0.09022062
1625575385.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56550634, -0.01599294, -0.09086264
1625575386.071, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52774858, 0.01000649, -0.08259327
1625575386.275, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53987873, 0.00064906, -0.08217464
1625575386.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55417502, -0.01391336, -0.09298108
1625575386.875, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55344129, 0.01073527, -0.10210567
1625575387.072, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53868616, 0.00976640, -0.09096822
1625575387.272, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54978871, 0.00602147, -0.09224165
1625575387.669, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54794133, 0.00427982, -0.08542680
1625575387.870, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54275525, 0.00990176, -0.08939904
1625575388.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55122268, 0.01779947, -0.08464298
1625575388.475, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54665935, 0.00580588, -0.09127507
1625575388.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58228636, 0.00415727, -0.09492592
1625575388.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56913662, 0.01830429, -0.09345876
1625575389.271, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55724561, 0.00742486, -0.08311012
1625575389.471, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55127668, -0.00375238, -0.07954538
1625575389.674, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58103824, 0.00489658, -0.06930147
1625575390.071, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53667450, 0.02521637, -0.08369750
