timestamp, system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1625574559.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44959.000, 1.10745323, 0.18197114, 35.755, 12, -2.710, 1.167, 0.810, 1.040, 5.600, 4.700
1625574560.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44960.000, 1.10745314, 0.18197093, 35.894, 10, 0.000, 0.759, 0.950, 1.090, 6.000, 4.900
1625574561.028, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44961.000, 1.10745319, 0.18197054, 35.962, 11, 0.000, 1.240, 0.820, 1.080, 7.500, 5.300
1625574562.024, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44962.000, 1.10745308, 0.18197058, 35.926, 9, 0.000, 0.453, 0.930, 1.120, 9.000, 5.800
1625574563.045, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44963.000, 1.10745264, 0.18197067, 35.531, 12, -3.132, 1.689, 0.810, 1.040, 8.100, 5.200
1625574564.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44964.000, 1.10745236, 0.18197069, 35.545, 11, -3.134, 1.650, 0.830, 1.070, 8.200, 5.300
1625574565.025, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44965.000, 1.10745210, 0.18197065, 35.609, 10, 0.000, 1.635, 0.870, 1.080, 8.600, 5.600
1625574566.023, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44966.000, 1.10745185, 0.18197061, 35.578, 9, 0.000, 1.635, 1.040, 1.190, 10.000, 5.900
1625574567.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44967.000, 1.10745149, 0.18197040, 35.692, 11, -3.019, 2.067, 0.900, 1.120, 10.000, 6.300
1625574568.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44968.000, 1.10745122, 0.18197007, 36.361, 12, -2.699, 1.444, 0.810, 1.040, 8.900, 5.600
1625574569.021, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44969.000, 1.10745102, 0.18196988, 36.485, 12, -2.684, 1.119, 0.810, 1.040, 8.500, 5.600
1625574570.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44970.000, 1.10745086, 0.18196968, 36.554, 12, -2.597, 1.147, 0.810, 1.040, 8.400, 5.700
1625574571.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44971.000, 1.10745062, 0.18196930, 36.811, 12, -2.327, 1.764, 0.810, 1.040, 7.500, 5.400
1625574572.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44972.000, 1.10745043, 0.18196910, 37.482, 12, -2.231, 1.601, 0.810, 1.040, 6.500, 5.000
1625574573.020, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44973.000, 1.10745028, 0.18196868, 37.407, 12, -2.232, 1.499, 0.810, 1.040, 6.400, 5.100
1625574574.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44974.000, 1.10745003, 0.18196829, 37.398, 11, -2.284, 2.089, 0.850, 1.050, 6.600, 5.200
1625574575.019, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44975.000, 1.10744972, 0.18196801, 37.236, 8, 0.000, 2.146, 1.230, 1.360, 7.900, 5.400
1625574576.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44976.000, 1.10744949, 0.18196747, 36.576, 10, -2.465, 2.084, 0.900, 1.080, 8.200, 5.600
1625574577.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44977.000, 1.10744943, 0.18196702, 36.596, 11, -2.264, 1.766, 0.900, 1.120, 7.000, 5.200
1625574578.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44978.000, 1.10744928, 0.18196661, 36.391, 12, -2.258, 1.489, 0.810, 1.050, 7.000, 5.200
1625574579.025, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44979.000, 1.10744916, 0.18196622, 36.157, 8, -2.247, 1.349, 1.070, 1.410, 7.000, 5.300
1625574580.025, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44980.000, 1.10744909, 0.18196581, 35.909, 8, -2.154, 1.290, 1.070, 1.410, 7.300, 5.500
1625574581.050, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44981.000, 1.10744882, 0.18196544, 36.321, 11, -2.404, 1.660, 0.900, 1.120, 7.100, 5.500
1625574582.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44982.000, 1.10744862, 0.18196528, 36.318, 12, -2.652, 1.321, 0.810, 1.050, 6.900, 5.400
1625574583.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44983.000, 1.10744841, 0.18196517, 36.281, 12, -2.822, 1.217, 0.810, 1.050, 6.700, 5.300
1625574584.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44984.000, 1.10744819, 0.18196511, 36.740, 12, -2.919, 1.414, 0.810, 1.050, 6.500, 5.200
1625574585.040, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44985.000, 1.10744792, 0.18196504, 36.617, 12, -2.986, 1.821, 0.810, 1.050, 6.200, 5.200
1625574586.040, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44986.000, 1.10744765, 0.18196492, 36.607, 12, -2.985, 1.656, 0.810, 1.050, 6.100, 5.200
1625574587.045, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44987.000, 1.10744740, 0.18196485, 36.584, 12, -2.993, 1.594, 0.810, 1.050, 6.100, 5.300
1625574588.020, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44988.000, 1.10744718, 0.18196476, 36.534, 11, -2.989, 1.441, 0.860, 1.050, 6.400, 5.400
1625574589.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44989.000, 1.10744701, 0.18196435, 36.468, 11, -2.639, 1.404, 0.870, 1.050, 6.400, 5.400
1625574590.042, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44990.000, 1.10744677, 0.18196400, 36.034, 12, -2.591, 1.671, 0.810, 1.050, 6.200, 5.300
1625574591.028, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44991.000, 1.10744653, 0.18196377, 36.050, 12, -2.619, 1.714, 0.810, 1.050, 6.200, 5.400
1625574592.022, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44992.000, 1.10744625, 0.18196364, 35.900, 11, -2.722, 1.741, 0.900, 1.090, 6.500, 5.500
1625574593.024, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44993.000, 1.10744599, 0.18196350, 35.811, 9, -2.791, 1.746, 1.250, 1.690, 7.100, 5.600
1625574594.024, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44994.000, 1.10744570, 0.18196290, 35.767, 11, -2.591, 2.026, 0.900, 1.120, 6.800, 5.600
1625574595.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44995.000, 1.10744550, 0.18196258, 35.645, 12, -2.569, 1.771, 0.810, 1.050, 6.700, 5.600
1625574596.028, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44996.000, 1.10744532, 0.18196223, 35.482, 12, -2.498, 1.605, 0.810, 1.050, 6.500, 5.600
1625574597.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44997.000, 1.10744515, 0.18196195, 35.682, 12, -2.502, 1.396, 0.810, 1.050, 6.500, 5.600
1625574598.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44998.000, 1.10744492, 0.18196151, 35.639, 12, -2.491, 1.874, 0.810, 1.050, 6.400, 5.600
1625574599.042, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 44999.000, 1.10744475, 0.18196118, 35.621, 12, -2.468, 1.540, 0.810, 1.050, 6.300, 5.500
1625574600.040, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45000.000, 1.10744458, 0.18196083, 35.645, 12, -2.451, 1.546, 0.810, 1.050, 6.100, 5.500
1625574601.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45001.000, 1.10744441, 0.18196064, 35.643, 12, -2.472, 1.235, 0.810, 1.050, 6.100, 5.500
1625574602.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45002.000, 1.10744422, 0.18196051, 35.615, 11, -2.603, 1.244, 0.850, 1.050, 6.400, 5.600
1625574603.024, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45003.000, 1.10744402, 0.18196021, 35.707, 12, -2.660, 1.532, 0.810, 1.050, 6.200, 5.600
1625574604.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45004.000, 1.10744379, 0.18196003, 35.781, 12, -2.769, 1.378, 0.810, 1.050, 6.000, 5.500
1625574605.023, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45005.000, 1.10744359, 0.18195985, 35.769, 12, -2.767, 1.333, 0.810, 1.050, 6.000, 5.600
1625574606.024, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45006.000, 1.10744340, 0.18195963, 35.802, 9, -2.746, 1.346, 1.060, 1.130, 6.100, 5.700
1625574607.018, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45007.000, 1.10744318, 0.18195956, 36.042, 10, -2.875, 1.425, 0.890, 1.080, 6.400, 5.800
1625574608.044, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45008.000, 1.10744294, 0.18195922, 35.883, 11, -2.639, 1.627, 0.870, 1.050, 6.200, 5.600
1625574609.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45009.000, 1.10744277, 0.18195895, 35.547, 12, -2.643, 1.340, 0.810, 1.050, 6.100, 5.600
1625574610.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45010.000, 1.10744261, 0.18195872, 35.430, 12, -2.655, 1.190, 0.810, 1.050, 5.900, 5.500
1625574611.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45011.000, 1.10744242, 0.18195860, 35.266, 12, -2.684, 1.247, 0.810, 1.050, 6.000, 5.600
1625574612.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45012.000, 1.10744214, 0.18195822, 35.255, 12, -2.661, 1.937, 0.810, 1.050, 6.000, 5.600
1625574613.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45013.000, 1.10744198, 0.18195799, 35.242, 12, -2.655, 1.432, 0.810, 1.050, 5.900, 5.600
1625574614.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45014.000, 1.10744182, 0.18195781, 34.989, 12, -2.659, 1.137, 0.810, 1.050, 5.900, 5.600
1625574615.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45015.000, 1.10744170, 0.18195766, 34.741, 12, 0.000, 0.926, 0.810, 1.050, 6.200, 5.700
1625574616.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45016.000, 1.10744149, 0.18195725, 35.139, 12, -2.525, 1.455, 0.810, 1.050, 6.000, 5.700
1625574617.050, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45017.000, 1.10744131, 0.18195693, 35.289, 12, -2.507, 1.452, 0.810, 1.050, 5.800, 5.500
1625574618.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45018.000, 1.10744117, 0.18195668, 35.419, 12, -2.510, 1.043, 0.810, 1.050, 5.800, 5.600
1625574619.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45019.000, 1.10744102, 0.18195646, 35.470, 12, -2.527, 1.134, 0.810, 1.050, 6.000, 5.700
1625574620.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45020.000, 1.10744083, 0.18195626, 35.478, 9, 0.000, 1.260, 1.270, 1.820, 6.500, 5.800
1625574621.045, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45021.000, 1.10744051, 0.18195580, 35.363, 12, -2.570, 1.914, 0.810, 1.050, 6.200, 5.700
1625574622.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45022.000, 1.10744037, 0.18195603, 36.487, 12, -2.975, 1.313, 0.810, 1.050, 6.000, 5.500
1625574623.039, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45023.000, 1.10744019, 0.18195596, 36.191, 12, -2.935, 1.108, 0.810, 1.050, 5.900, 5.400
1625574624.044, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45024.000, 1.10744003, 0.18195579, 35.791, 12, -2.843, 1.178, 0.810, 1.050, 5.700, 5.400
1625574625.043, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45025.000, 1.10743984, 0.18195557, 35.641, 12, -2.786, 1.251, 0.810, 1.050, 5.500, 5.200
1625574626.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45026.000, 1.10743965, 0.18195528, 35.498, 12, -2.657, 1.548, 0.810, 1.050, 5.400, 5.200
1625574627.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45027.000, 1.10743945, 0.18195503, 35.714, 12, -2.662, 1.439, 0.810, 1.050, 5.300, 5.100
1625574628.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45028.000, 1.10743928, 0.18195475, 35.416, 12, -2.575, 1.334, 0.810, 1.050, 5.100, 5.000
1625574629.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45029.000, 1.10743913, 0.18195454, 35.496, 12, -2.590, 1.105, 0.810, 1.050, 5.000, 4.900
1625574630.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45030.000, 1.10743898, 0.18195427, 35.407, 12, -2.536, 1.267, 0.810, 1.050, 4.900, 4.900
1625574631.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45031.000, 1.10743881, 0.18195398, 35.363, 12, -2.538, 1.384, 0.810, 1.050, 4.900, 5.000
1625574632.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45032.000, 1.10743864, 0.18195373, 35.265, 12, -2.568, 1.330, 0.810, 1.050, 4.900, 4.900
1625574633.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45033.000, 1.10743847, 0.18195349, 35.369, 12, -2.599, 1.231, 0.810, 1.050, 4.800, 4.900
1625574634.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45034.000, 1.10743831, 0.18195326, 35.327, 12, -2.610, 1.211, 0.810, 1.050, 4.700, 4.800
1625574635.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45035.000, 1.10743811, 0.18195304, 35.347, 12, -2.637, 1.393, 0.810, 1.050, 4.700, 4.900
1625574636.035, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45036.000, 1.10743792, 0.18195283, 35.338, 12, -2.663, 1.363, 0.810, 1.050, 4.700, 4.900
1625574637.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45037.000, 1.10743770, 0.18195266, 35.507, 12, -2.807, 1.455, 0.810, 1.050, 4.700, 4.800
1625574638.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45038.000, 1.10743752, 0.18195253, 35.509, 12, -2.818, 1.308, 0.810, 1.050, 4.600, 4.800
1625574639.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45039.000, 1.10743734, 0.18195233, 35.537, 12, -2.775, 1.192, 0.810, 1.050, 4.500, 4.700
1625574640.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45040.000, 1.10743718, 0.18195219, 35.567, 12, -2.777, 1.110, 0.810, 1.050, 4.600, 4.700
1625574641.019, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45041.000, 1.10743701, 0.18195207, 35.565, 11, -2.788, 1.119, 0.820, 1.080, 4.900, 4.800
1625574642.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 45042.000, 1.10743684, 0.18195178, 35.551, 10, 0.000, 1.256, 0.930, 1.110, 5.600, 4.800
